,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
48360,uc1.b3834710|Mr.Chivers,uc1.b3834710,1927,m,"Ertz, Susan.","Now east, now west, | $c: by Susan Ertz.",f,,1927,m,0
25249,6944|Frank,6944,1863,m,"Craik, Georgiana M. (Georgiana Marion),","Playroom stories, or, How to make peace",f,,1863,m,0
53913,uc1.$b312815|Aaron,uc1.$b312815,1936,m,"Wight, Frederick Stallknecht,",The chronicle of Aaron Kane; | $c: with paintings by the author.,m,,1936,m,0
52757,inu.39000008906583|Dr.Lee,inu.39000008906583,1939,m,"Baum, Vicki,",Nanking road / | $c: Vicki Baum ; [translated by Basil Creighton].,f,,1939,m,0
36454,9326|MesterAdrian,9326,1899,m,"Castle, Egerton,",The light of Scarthey,m,,1899,m,0
21534,13877|JoeWarren,13877,1850,m,"(George William MacArthur), Reynolds, George W. M.",The mysteries of the court of London,m,,1850,m,0
41070,nc01.ark+=13960=t4nk3sz4s|Mr.Northcote,nc01.ark+=13960=t4nk3sz4s,1901,m,"Bates, Morgan.",Martin Brook;,m,,1901,m,0
28887,11019|Jerry,11019,1879,m,"Brown, L. Melyzia.",My Solomon,u,,1879,m,0
41000,mdp.39015063946779|Leggat,mdp.39015063946779,1905,m,"Quiller-Couch, Arthur,",Shakespeare's Christmas and other stories,m,,1905,m,0
56677,mdp.39015048901519|Hewes,mdp.39015048901519,1940,m,"Maltz, Albert,",The underground stream; | an historical novel of a moment in the American winter.,m,,1940,m,0
28882,3571|HenryBrent,3571,1875,m,"Potter, F. Scarlett (Frederick Scarlett),",Melcomb Manor,f,,1875,m,0
52841,mdp.39015066704969|JohannUlrich,mdp.39015066704969,1932,m,"Feuchtwanger, Lion,","Power,",m,,1932,m,0
55999,uc1.$b103150|McCarthy,uc1.$b103150,1949,m,"Molloy, Robert,",The best of intentions.,m,,1949,m,0
56258,uc1.$b56587|Inglehart,uc1.$b56587,1946,m,"Frey, Ruby Frazier Parsons.",Red morning.,f,,1946,m,0
48423,uc2.ark+=13960=t0bv7dj28|Melvin,uc2.ark+=13960=t0bv7dj28,1922,m,"Stableton, John Kay,",Your problems and mine in the guidance of youth;,m,,1922,m,0
56176,uc1.b4385869|SocialistLaborparty,uc1.b4385869,1947,m,"Stone, Irving,",Adversary in the house.,m,,1947,m,0
29724,337|Noel,337,1877,m,"Stephens, Ann S. (Ann Sophia),",Norston's Rest,f,,1877,m,0
36079,2248|Anthony,2248,1899,m,"Kipling, Rudyard,",The works of Rudyard Kipling,m,,1899,m,0
29549,12737|Ben,12737,1877,m,"Ouida,",Puck,f,,1877,m,0
49577,uc2.ark+=13960=t3qv3k86d|Becket,uc2.ark+=13960=t3qv3k86d,1921,m,"(Henry Christopher), Bailey, H. C.",The fool,m,,1921,m,0
45553,nyp.33433074848015|Rutledge,nyp.33433074848015,1915,m,"Dryden, Henry Francis.",Jimmy's gentility,m,,1915,m,0
37275,2762|Jean,2762,1894,m,"Musick, John R. (John Roy),",Independence;,m,,1894,m,0
25916,7737|Jack,7737,1866,m,"Viles, Edward.",Blueskin,m,,1866,m,0
29389,1389|Bertie,1389,1877,m,"Ouida,",Cecil Castlemaine's gage,f,,1877,m,0
32923,14094|EdgarValence,14094,1887,m,"Barry, William Francis,",The new Antigone,m,,1887,m,0
33818,14923|Philip,14923,1883,m,"(William Edward), Norris, W. E.",No new thing,f,,1883,m,0
56259,uc1.$b56999|FatherChastelain,uc1.$b56999,1949,m,"McDowell, Franklin Davey,",The Champlain Road.,m,,1949,m,0
41138,uc2.ark+=13960=t3804xx6s|Herman,uc2.ark+=13960=t3804xx6s,1909,m,"(Hiram Wallace), Hayes, Hiram W.",The peacemakers,m,,1909,m,0
44311,mdp.39015060045450|Emerson,mdp.39015060045450,1914,m,"Traubel, Horace,",With Walt Whitman in Camden / | $c: Horace Traubel.,u,,1914,m,0
56632,mdp.39015030945540|Mr.Meek,mdp.39015030945540,1947,m,"Anthony, Norman,",What to do till the psychiatrist comes | $c: [by] Norman Anthony.,m,,1947,m,0
56047,uc1.$b111210|Julian,uc1.$b111210,1941,m,"Fadiman, Clifton,","Reading I've liked; | a personal selection drawn from two decades of reading and reviewing, presented with an informal prologue and various commentaries, | $c: by Clifton Fadiman.",m,,1941,m,0
24371,14652|Ptomilly,14652,1869,m,"Marryat, Florence,",Véronique,f,,1869,m,0
33095,5958|PaddySullivan,5958,1882,m,"Wilkins, W. A.",The Cleverdale mystery;,u,,1882,m,0
29682,30|Mr.Tuxham,30,1874,m,"McCarthy, Justin,",Linley Rochford,m,,1874,m,0
53221,mdp.39015003740944|Fuget,mdp.39015003740944,1934,m,,"A book of the short story / | $c: selected and edited, with the history and technique of the short story, notes, and bibliographies by E.A. Cross.",u,,1934,m,0
41609,nyp.33433066630330|Dan,nyp.33433066630330,1904,m,"Gwynn, Stephen Lucius,",Fishing holidays,m,,1904,m,0
44410,uc2.ark+=13960=t7cr5pr93|Wallace,uc2.ark+=13960=t7cr5pr93,1910,m,"Cuppy, Will,",Maroon tales;,m,,1910,m,0
25150,12511|Witte,12511,1868,m,"Reuter, Fritz,",In the year '13;,m,,1868,m,0
19982,781|SigismundStein,781,1857,m,"Cooper, James Fenimore,",[Cooper's works],m,,1857,m,0
48978,wu.89098515059|Bong,wu.89098515059,1929,m,,"Literature for the junior high school / | $c: by Thomas H. Briggs, Charles Madison Curry and Leonidas Warren Payne.",u,,1929,m,0
33844,14087|Philip,14087,1884,m,"Gibbon, Charles,",By mead and stream,m,,1884,m,0
52992,uc1.$b323527|Pete,uc1.$b323527,1938,m,"Caldwell, Erskine,","Southways, | $c: stories by Erskine Caldwell.",m,,1938,m,0
56629,mdp.39015012822535|IvanDanilovich,mdp.39015012822535,1947,m,"Gorky, Maksim,",Mother / | $c: Maxim Gorky ; with an introduction by Howard Fast ; [translated by Isidore Schneider],m,,1947,m,0
28491,2650|Mr.Seymour,2650,1872,m,"Ames, F. S. D.","Marion Howard, or, Trials and triumphs",u,,1872,m,0
36045,6588|UncleLot,6588,1896,m,"Stowe, Harriet Beecher,","Stories, sketches and studies",f,,1896,m,0
53817,uc1.$b105350|David,uc1.$b105350,1939,m,"Strong, L. A. G. (Leonard Alfred George),",The open sky / | $c: by L. A. G. Strong.,m,,1939,m,0
40536,loc.ark+=13960=t8jd5hf3g|Alfred,loc.ark+=13960=t8jd5hf3g,1905,m,"Smith, Nellie J.",Stories and poems,f,,1905,m,0
41297,mdp.39015071646306|Albert,mdp.39015071646306,1909,m,"Jones, C. (Caleb),","Opisthophorus, or, The man who walked backward",u,,1909,m,0
37596,4010|Dick,4010,1892,m,"Matthews, Brander,",Tom Paulding ;,m,,1892,m,0
25592,13130|DeLancey,13130,1868,m,,Flirts and flirts,u,,1868,m,0
29543,14509|Bui,14509,1875,m,"Sir, Dasent, George Webbe,",The vikings of the Baltic;,m,,1875,m,0
44621,nyp.33433076075757|MattHarding,nyp.33433076075757,1916,m,"McCardell, Roy L. (Roy Larcom),",The diamond from the sky;,m,,1916,m,0
28876,9670|Angelo,9670,1875,m,"Ritchie, Anne Thackeray,",The works of Miss Thackeray,f,,1875,m,0
44244,nyp.33433067296685|Druce,nyp.33433067296685,1912,m,"Parker, Gilbert,",The works of Gilbert Parker.,m,,1912,m,0
24374,2062|Mr.Fox,2062,1865,m,"Thornbury, Walter,",Tales for the marines,m,,1865,m,0
25764,6740|Julian,6740,1861,m,"Mrs. Sherwood, (Mary Martha),",Popular tales,f,,1861,m,0
53558,uc1.$b251257|Mr.Jones,uc1.$b251257,1931,m,,The second Mercury story book.,u,,1931,m,0
24726,2739|BillSykes,2739,1866,m,"Thomes, William Henry,",The bushrangers,m,,1866,m,0
21526,3706|Ernest,3706,1857,m,"Mrs. Bickford, J. T.,",Scandal,f,,1857,m,0
19955,2743|Mr.Sedley,2743,1852,m,"Hunter, Martha Featon,","The Clifford family; or, A tale of the Old Dominion",f,,1852,m,0
29333,465|NicholasSquelch,465,1876,m,"Woodbridge, H. Horatio.",Dig: two heads wanted,m,,1876,m,0
49699,mdp.39015031010922|Walker,mdp.39015031010922,1925,m,"Rhys, Ernest,",Twenty-three stories by twenty and three authors.,m,,1925,m,0
36558,8109|IshidaTaro,8109,1892,m,"Murdoch, James,",Ayame-san,m,,1892,m,0
56162,uc1.$b787413|Stephen,uc1.$b787413,1942,m,"Laverty, Maura,",Never no more : | the story of a lost village / | $c: by Maura Laverty.,f,,1942,m,0
41589,nyp.33433075761241|Hamilton,nyp.33433075761241,1909,m,"Dickinson, H. N.",Sir Guy and Lady Rannard;,u,,1909,m,0
53045,uc1.$b307401|MisJacox,uc1.$b307401,1934,m,"Findley, Francine.","Treeless Eden, | $c: by Francine Findley.",u,,1934,m,0
41804,mdp.39015032925458|Billy,mdp.39015032925458,1908,m,"Wheeler, F. G.",Billy Whiskers at the circus,u,,1908,m,0
25738,7098|Bozzle*,7098,1869,m,"Trollope, Anthony,",He knew he was right,m,,1869,m,0
52532,mdp.39015058729909|Hastings,mdp.39015058729909,1938,m,"MacDonald, Philip.",Triple jeopardy : | three novels / | $c: Philip MacDonald.,m,,1938,m,0
29346,12692|Mortimer,12692,1874,m,"(Martha Eugenia) Berry, Martha E.","Bella, or, The cradle of liberty",f,,1874,m,0
41393,uc2.ark+=13960=t3mw2b12g|Marcello,uc2.ark+=13960=t3mw2b12g,1902,m,"Antrobus, Suzanne.",The King's messenger,u,,1902,m,0
53214,mdp.39015001983546|Gilles,mdp.39015001983546,1935,m,"Linklater, Eric,",God likes them plain; | short stories.,m,,1935,m,0
29814,12261|Applegate,12261,1870,m,"Townsend, George Alfred,",Lost abroad,m,,1870,m,0
41864,nc01.ark+=13960=t4nk3sz4s|Martin,nc01.ark+=13960=t4nk3sz4s,1901,m,"Bates, Morgan.",Martin Brook;,m,,1901,m,0
20898,10875|Puckett,10875,1854,m,"Thorpe, Thomas Bangs,",The master's house;,m,,1854,m,0
56044,uc1.$b103935|Mr.Commingsley,uc1.$b103935,1949,m,"Norris, Kathleen Thompson,",High holiday.,f,,1949,m,0
37134,11104|Tolley,11104,1896,m,"Tytler, Sarah,",Honor Ormthwaite;,f,,1896,m,0
28999,4287|Martin,4287,1879,m,"Scudder, Horace Elisha,",The Bodleys on wheels,m,,1879,m,0
56316,inu.32000009141641|Tom,inu.32000009141641,1946,m,"Cowie, Donald.","The indiscretions of an infant : | or, The baby's revenge / | $c: by Donald Cowie.",m,,1946,m,0
24011,208|Mr.Page,208,1869,m,"Cobb, Sophia Dickinson.",Hillsboro' farms,f,,1869,m,0
44678,wu.89015970296|Renzo,wu.89015970296,1912,m,"Ainsworth, William Harrison,",The constable de Bourbon,m,,1912,m,0
52081,mdp.39015013718633|Hoag,mdp.39015013718633,1933,m,"Plum, Mary.","Murder at the World's fair, | $c: by Mary Plum.",f,,1933,m,0
52702,osu.32435008276586|Berthier,osu.32435008276586,1930,m,"friherrinna, Aminoff, Constance Léonie Caroline Borgström,",... Storm / | $c: by Léonie Aminoff.,f,,1930,m,0
24319,6500|Eugene,6500,1863,m,"Durivage, Francis A. (Francis Alexander),","The three brides, Love in a cottage",m,,1863,m,0
29813,3175|Burke,3175,1870,m,"Hemyng, Bracebridge,","Eton school days, or, Recollections of an Etonian",u,,1870,m,0
60008,uc1.$b105951|Mr.Jenney,uc1.$b105951,1950,m,"White, Nelia Gardner,",The pink house.,f,,1950,m,0
45153,nyp.33433074858048|Bennet,nyp.33433074858048,1914,m,"Harrison, Herbert,",A lad of Kent,m,,1914,m,0
36727,13388|Mr.Winterborne,13388,1899,m,"Hardy, Thomas,",[Works],m,,1899,m,0
29630,5479|Mr.Dinsmore,5479,1872,m,"Finley, Martha,",Elsie's girlhood,f,,1872,m,0
47990,inu.39000003684086|Tredgold,inu.39000003684086,1925,m,"Lewis, Sinclair,",Arrowsmith / | $c: Sinclair Lewis.,m,,1925,m,0
37277,5524|Dennis,5524,1897,m,"Withrow, W. H. (William Henry),","The king's messenger, or, Lawrence Temple's probation",u,,1897,m,0
44069,uc2.ark+=13960=t42r3qj9f|Mr.Cotgrove,uc2.ark+=13960=t42r3qj9f,1911,m,"Strang, Herbert.",Duty and danger in India / Herbert Strang,m,,1911,m,0
44823,mdp.39015010790031|William,mdp.39015010790031,1915,m,"Warren, Maude Radford,",Barbara's marriages,f,,1915,m,0
53260,mdp.39015030699535|Al,mdp.39015030699535,1930,m,"Kantor, MacKinlay,",El goes south / | $c: by MacKinley Kantor ...,m,,1930,m,0
24179,1744|Eldridge,1744,1863,m,"Russell, William.",Autobiography of an English detective,m,,1863,m,0
41667,wu.89062869615|Charles,wu.89062869615,1900,m,"Kress, Charles B.,","Cortner=Curtner family history : | ancesters [sic], descendants & relatives / | $c: compiled by Charles Benjamin Kress, Sr.",m,,1900,m,0
45133,mdp.39015063917861|Mr.Sheerug,mdp.39015063917861,1916,m,"Dawson, Coningsby,",Slaves of freedom,m,,1916,m,0
29838,14605|Redfern,14605,1878,m,"Armitt, Annie.",The garden at Monkholme,f,,1878,m,0
53520,uiug.30112041388510|Mr.Bazalgette,uiug.30112041388510,1935,m,"Delafield, E. M.,","The Bazalgettes, | a tale.",f,,1935,m,0
49441,uc1.$b243700|PeterSharon,uc1.$b243700,1924,m,"Mitchell, Ruth Comfort,",A white stone / | $c: by Ruth Comfort Mitchell.,f,,1924,m,0
52047,uc1.$b236098|Bush,uc1.$b236098,1938,m,"Coolidge, Dane,",Hell's hip pocket / | $c: by Dane Coolidge.,m,,1938,m,0
21150,3662|Bourn,3662,1858,m,"Curtis, George William,",Prue and I,m,,1858,m,0
49453,ien.35556023395767|Bronka,ien.35556023395767,1920,m,"Przybyszewski, Stanisław,","Snow, a play in four acts",u,,1920,m,0
45435,nyp.33433074810726|Locke,nyp.33433074810726,1911,m,"Chisholm, A. M. (Arthur Murray),",The boss of Wind River,u,,1911,m,0
45590,uc2.ark+=13960=t07w68f86|Peter,uc2.ark+=13960=t07w68f86,1915,m,"Blake, Emily Calvin,",Suzanna stirs the fire,f,,1915,m,0
57146,uc1.$b302038|CurtMonkenberg,uc1.$b302038,1945,m,"Moholy-Nagy, Sibyl,","Children's children, | $c: by S. D. Peech [pseud.]",f,,1945,m,0
40226,uc2.ark+=13960=t43r0r12x|Prince,uc2.ark+=13960=t43r0r12x,1907,m,"(Charles Norris), Williamson, C. N.",The Princess Virginia,m,,1907,m,0
45323,uc2.ark+=13960=t6g160t62|GobindChand,uc2.ark+=13960=t6g160t62,1912,m,"Grier, Sydney C.,",The advanced-guard,m,,1912,m,0
36131,6509|Mr.Clifton,6509,1898,m,"Alger, Horatio,",Rufus and Rose;,m,,1898,m,0
32303,13207|Magennis,13207,1881,m,"Carleton, William,",The works of William Carleton,m,,1881,m,0
21710,14534|Chandos,14534,1850,m,"(George Payne Rainsford), James, G. P. R.",A whim and its consequences,m,,1850,m,0
61430,uc1.$b105556|George,uc1.$b105556,1950,m,"Schoyer, Preston.",The ringing of the glass.,m,,1950,m,0
32033,7816|Mr.Lattimer,7816,1884,m,"Grant, Robert,",An average man,m,,1884,m,0
24616,6801|Mr.Thaxter,6801,1861,m,"Washburn, Charles A. (Charles Ames),",Philip Thaxter,m,,1861,m,0
49909,uc1.$b105395|Felix,uc1.$b105395,1923,m,"Swinnerton, Frank,","Young Felix, | $c: by Frank Swinnerton.",m,,1923,m,0
41193,uc2.ark+=13960=t4wh2gt1x|Mr.Morch,uc2.ark+=13960=t4wh2gt1x,1908,m,"Magens, Julie Mathilde,",Julie's Diary a personal record,f,,1908,m,0
40087,uva.x030801494|John,uva.x030801494,1900,m,"Masterson, Kate.",The Dobleys,f,,1900,m,0
53115,uc1.b3687353|Nathaniel,uc1.b3687353,1936,m,"Boyd, James,",Drums. | $c: With an introduction by Henry Seidel Canby.,m,,1936,m,0
33136,2828|Mr.Enderton,2828,1888,m,"Stockton, Frank Richard,",The Dusantes;,m,,1888,m,0
48161,uc1.$b783908|Eustace,uc1.$b783908,1925,m,"Lysaght, Sidney Royse.","My tower in Desmond, | $c: by S.R. Lysaght.",m,,1925,m,0
24334,11796|Mr.Blain,11796,1860,m,"Taylor, George B. (George Boardman),",Cousin Guy,m,,1860,m,0
49679,uc1.32106002020714|Eli,uc1.32106002020714,1928,m,"Webb, Mary Gladys Meredith,","The golden arrow, | $c: by Mary Webb.",f,,1928,m,0
21808,4396|Leonardo,4396,1850,m,"Macdonald, Diana Louisa.","Villa Verocchio; or, The youth of Leonardo da Vinci",f,,1850,m,0
57294,uc1.$b106276|Mr.Leicester,uc1.$b106276,1943,m,"Miller, Mary Britton,","In the days of thy youth, | $c: by Mary Britton Miller.",f,,1943,m,0
56347,mdp.39015008452560|Bert,mdp.39015008452560,1946,m,"Sharp, Margery,",Britannia Mews / | $c: Margery Sharp.,f,,1946,m,0
37451,11465|Bingley,11465,1892,m,"Austen, Jane,",The novels of Jane Austen,f,,1892,m,0
20088,7036|Higgins,7036,1852,m,"Thompson, Daniel P. (Daniel Pierce),",May Martin,m,,1852,m,0
53873,mdp.39015024846910|Ferdinand,mdp.39015024846910,1931,m,"Werfel, Franz,",The hidden child; | $c: tr. from the German by Geoffrey Dunlop ...,m,,1931,m,0
29080,9386|Sybella,9386,1872,m,"Lever, Charles James,",[Charles Lever's novels,m,,1872,m,0
48107,uc1.$b242795|WillGosling,uc1.$b242795,1924,m,"Johnston, Mary,",Croatan / | $c: by Mary Johnston.,f,,1924,m,0
25400,4587|Harry,4587,1863,m,"Hughes, Thomas,",Tom Brown at Oxford;,m,,1863,m,0
25184,13015|John,13015,1864,m,"Lippard, George,",The Empire City,m,,1864,m,0
24759,3737|Jack,3737,1867,m,"Marryat, Florence,",The confessions of Gerald Estcourt,f,,1867,m,0
35994,9344|Mr.Hayston,9344,1894,m,"Boldrewood, Rolf,",A modern buccaneer,m,,1894,m,0
36508,5336|Archibald,5336,1894,m,"Fawcett, Edgar,",A mild barbarian;,m,,1894,m,0
41787,uc2.ark+=13960=t47p8tq9p|Immanuel,uc2.ark+=13960=t47p8tq9p,1902,m,"Kingsley, Florence (Morse), Mrs.,",The needle's eye,f,,1902,m,0
36948,4397|Mr.Harding,4397,1890,m,"(Mary Elizabeth), Braddon, M. E.",The trail of the serpent,f,,1890,m,0
20982,3637|Seaward,3637,1852,m,"McKinnon, William Charles.","St. George; or, The Canadian league",m,,1852,m,0
36514,6676|Jack,6676,1898,m,"Eggleston, George Cary,",Southern soldier stories,m,,1898,m,0
20296,3503|Barilla,3503,1850,m,"McConnel, John Ludlum,",Grahame,m,,1850,m,0
33782,10833|Denny,10833,1886,m,"(Henry Francis), Keenan, Henry F.",The aliens,m,,1886,m,0
61518,uc1.$b162834|Roger,uc1.$b162834,1950,m,"Berto, Giuseppe.","The works of God, | and other stories; | $c: translated from the Italian by Angus Davidson.",m,,1950,m,0
45610,nyp.33433074800321|Harry,nyp.33433074800321,1918,m,"Barr, Amelia Edith Huddleston,",The paper cap,f,,1918,m,0
27929,1339|NationalGuard,1339,1875,m,"Twells, Julia Helen Watts.",The mills of the gods,f,,1875,m,0
28260,6196|Concha,6196,1873,m,"Thomes, William Henry,",A slaver's adventures on land and sea,m,,1873,m,0
57598,inu.30000063845923|John,inu.30000063845923,1942,m,"Scott, I.","My war at sea, | $c: by Ian Scott.",u,,1942,m,0
35931,12661|Pickering,12661,1895,m,"Trollope, Anthony,",The way we live now,m,,1895,m,0
28060,4269|May,4269,1878,m,"Foster, Charles J. (Charles James),",The white horse of Wootton,m,,1878,m,0
32617,12370|Herdoub,12370,1884,m,,Oriental tales,m,,1884,m,0
25702,11110|Pike,11110,1866,m,"Mrs., Wood, Henry,",Elster's folly,f,,1866,m,0
49901,inu.30000011846874|Jamie,inu.30000011846874,1925,m,"Stratton-Porter, Gene,","The keeper of the bees, | $c: by Gene Stratton-Porter; decorations by Lee Thayer, illustrations by Gordon Grant.",f,,1925,m,0
41841,nyp.33433076048747|Mr.Opp,nyp.33433076048747,1909,m,"Rice, Alice Caldwell Hegan,",Mr. Opp,f,,1909,m,0
41501,uc2.ark+=13960=t4th8d90j|Joshua,uc2.ark+=13960=t4th8d90j,1907,m,"Warner, Anne,",The rejuvenation of Aunt Mary,f,,1907,m,0
56010,uc1.$b792527|Paul,uc1.$b792527,1946,m,"Bellerby, Frances,",Hath the rain a father?,f,,1946,m,0
39957,uc2.ark+=13960=t17m07p7p|Dr.Dale,uc2.ark+=13960=t17m07p7p,1903,m,"Sholl, Anna McClure.",The law of life,f,,1903,m,0
40559,uc2.ark+=13960=t5t729010|Bishop,uc2.ark+=13960=t5t729010,1901,m,"Meyer, Annie Nathan,",Robert Annys: poor priest,f,,1901,m,0
41766,uc2.ark+=13960=t2z31pm75|Mr.Young,uc2.ark+=13960=t2z31pm75,1904,m,"(Annie Lee), Sloan, Annie L.",The Carolinians;,f,,1904,m,0
48627,uc1.$b244126|Tyson,uc1.$b244126,1927,m,"Mulford, Clarence Edward,",Corson of the J C / | $c: by Clarence E. Mulford.,m,,1927,m,0
28163,4675|Hans,4675,1870,m,"Andersen, H. C. (Hans Christian),",The two baronesses,m,,1870,m,0
48522,uc2.ark+=13960=t89g5k58n|mccauley,uc2.ark+=13960=t89g5k58n,1920,m,"Chapin, Charles E.",Charles Chapin's story written in Sing Sing prison,m,,1920,m,0
36901,10449|Paul,10449,1895,m,"Sherwood, Margaret Pollock,",An experiment in altruism,f,,1895,m,0
48647,uc1.$b244124|Hammond,uc1.$b244124,1926,m,"Mulford, Clarence Edward,",The Bar 20 rides again / | $c: by Clarence E. Mulford.,m,,1926,m,0
45055,loc.ark+=13960=t2k659f1m|Clint,loc.ark+=13960=t2k659f1m,1916,m,"Field, Percy Coleman.","The Syndicate, 1916",m,,1916,m,0
37494,516|Mr.GabrielParsons,516,1895,m,"Dickens, Charles,",Dickens' works,m,,1895,m,0
28078,8506|MrChapman,8506,1878,m,"Eliot, George,",The works of George Eliot,f,,1878,m,0
37169,11718|Schmitt,11718,1898,m,"Erckmann, Emile,","Madame Thérèse; or, The volunteers of '92;",m,,1898,m,0
24469,7496|Clements,7496,1862,m,"Kimball, Richard B. (Richard Burleigh),",Student's abroad,m,,1862,m,0
36377,648|VanLerius,648,1897,m,"Du Maurier, George,",The Martian;,m,,1897,m,0
32869,11278|Willoughby,11278,1883,m,"Smyth, Patrick Grehan,",The Wild Rose of Lough Gill;,m,,1883,m,0
48628,uc1.$b307147|Midas,uc1.$b307147,1923,m,"Baker, Clara Belle.","Bobbs-Merrill readers / | $c: George Herbert Betts, editor ; Primer-eighth reader, by Clara B. Baker and Edna D. Baker.",f,,1923,m,0
29547,13445|MrJones,13445,1871,m,,Episodes in an obscure life,u,,1871,m,0
28393,765|MrTrezillian,765,1871,m,"Hunt, Robert,",Popular romances of the west of England,m,,1871,m,0
45887,uc2.ark+=13960=t20c4zk77|Klaus,uc2.ark+=13960=t20c4zk77,1911,m,"Frenssen, Gustav,",Klaus Hinrich Baas;,m,,1911,m,0
41315,nyp.33433074944897|Percy,nyp.33433074944897,1905,m,"Graham, Winifred (Matilda Winifred Muriel)",The vision at the Savoy,f,,1905,m,0
25231,1291|Bertie,1291,1866,m,"Lawrence, George A. (George Alfred),",Sans merci,m,,1866,m,0
33343,7617|JackMartin,7617,1884,m,"Goldsmith, J. C.",Himself again;,u,,1884,m,0
49404,uc1.b3810595|Denis,uc1.b3810595,1929,m,"Coggin, Joan.",'And why not knowing' / | $c: by Joan Coggin.,f,,1929,m,0
52544,uc1.$b322862|Kirton,uc1.$b322862,1936,m,"Brierley, Walter,",Means-test man / | $c: by Walter Brierley.,m,,1936,m,0
48991,uc2.ark+=13960=t1pg1k58m|Alan,uc2.ark+=13960=t1pg1k58m,1922,m,"(Marjorie Lowry Christie), Pickthall, Marjorie L. C.",The bridge;,f,,1922,m,0
36680,7411|Chevalier,7411,1896,m,"Balzac, Honoré de,",Beatrix,m,,1896,m,0
36421,10663|WILSON,10663,1896,m,"Morris, Charles,",Half-hours with the best American authors,m,,1896,m,0
57382,uc1.32106008906940|Eudex,uc1.32106008906940,1947,m,"(James Farl), Powers, J. F.","Prince of Darkness, and other stories.",u,,1947,m,0
36485,8213|DickChester,8213,1899,m,"Stratemeyer, Edward,",The Rover boys in the jungle,m,,1899,m,0
37599,7954|Sam,7954,1891,m,"Belgrave, Dalrymple J.",Jack Warleigh,m,,1891,m,0
49212,wu.89094587789|Jonathan,wu.89094587789,1924,m,,"The authentic literature of Israel : | freed from the disarrangements, expansions and comments of early native editors / | $c: edited with an introduction by Elizabeth Czarnomska.",u,,1924,m,0
20222,6252|Johnny,6252,1854,m,"Francis, Francis.",The real salt,m,,1854,m,0
37855,1933|Jerry,1933,1896,m,"Payne, Will,",Jerry the dreamer,m,,1896,m,0
44035,uc2.ark+=13960=t87h1h39m|Breton,uc2.ark+=13960=t87h1h39m,1912,m,"Bazin, René,",The penitent,m,,1912,m,0
52952,mdp.39015059719412|Smith,mdp.39015059719412,1938,m,"Hough, Frank Olney.","Renown, | $c: by Frank O. Hough...",m,,1938,m,0
37473,7897|DuVerne,7897,1890,m,"Aldrich, Anne Reeve,",The feet of love,f,,1890,m,0
41107,nc01.ark+=13960=t02z21g9v|Eli,nc01.ark+=13960=t02z21g9v,1900,m,"(Verne Seth), Pease, Verne S.",In the wake of war;,u,,1900,m,0
41821,uc2.ark+=13960=t8gf0ws97|Custis,uc2.ark+=13960=t8gf0ws97,1905,m,"Raymond, Walter Marion.",Rebels of the new South,m,,1905,m,0
45043,mdp.39015005041283|Boulnois,mdp.39015005041283,1914,m,"Chesterton, G. K. (Gilbert Keith),",The wisdom of Father Brown,m,,1914,m,0
20528,10651|Mr.Darey,10651,1853,m,"Austen, Jane,",Pride and prejudice,f,,1853,m,0
25594,11640|Fred,11640,1862,m,"Mrs. Oliphant, (Margaret),",Chronicles of Carlingford;,f,,1862,m,0
36531,2432|MonsieurdeGraville,2432,1897,m,"Chetwode, R. D.",The lord of Lowedale;,m,,1897,m,0
25883,6751|Marius,6751,1862,m,"Hugo, Victor,",Les misérables,m,,1862,m,0
48507,uc1.$b302045|Jack,uc1.$b302045,1927,m,"Montross, Lois,",Among those present / | $c: by Lois Seyster Montross.,f,,1927,m,0
41755,uc2.ark+=13960=t41r6nd28|Wentworth,uc2.ark+=13960=t41r6nd28,1905,m,"Valentine, Edward Abram Uffington,",Hecla Sandwith,m,,1905,m,0
21320,11078|Mr.Thorpe,11078,1856,m,"Hopkins, Samuel,",The youth of the Old Dominion,m,,1856,m,0
27921,10504|Mr.Harness,10504,1877,m,"Stables, Gordon,","In the dashing days of old; or, The world-wide adventures of Willie Grant",m,,1877,m,0
25240,13489|Livingstone,13489,1867,m,"Grant, James,",The white cockade =,m,,1867,m,0
41568,nyp.33433075768568|Potter,nyp.33433075768568,1906,m,"Williamson, C. N. (Charles Norris),",Lady Betty across the water,m,,1906,m,0
33218,2740|Myers,2740,1882,m,"Thomes, William Henry,",The whaleman's adventures in the Sandwich Islands and California,m,,1882,m,0
28520,13727|Harding,13727,1876,m,"Black, William,",Madcap Violet,m,,1876,m,0
52820,inu.30000104170877|Mr.Cropper,inu.30000104170877,1936,m,,The second century of humour / | $c: with illustrations by Fougasse ; and stories by Anthony Armstrong ... [et al.],u,,1936,m,0
21393,9204|VonWaiden,9204,1851,m,"Southworth, Emma Dorothy Eliza Nevitte,",The mother-in-law,f,,1851,m,0
48358,uc1.b3727616|Garfield,uc1.b3727616,1929,m,"Scott, Evelyn,","The wave, | $c: by Evelyn Scott.",f,,1929,m,0
41792,mdp.39015063932035|Theodore,mdp.39015063932035,1902,m,"Datchet, Charles.",Morchester;,m,,1902,m,0
