,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
58294,uc1.b3945694|Madge,uc1.b3945694,1945,f,"Holbrook, Stewart Hall,","Promised land, | a collection of Northwest writing, | $c: edited by Stewart H. Holbrook.",m,,1945,f,0
66853,uc1.b2837357|Carol,uc1.b2837357,1968,f,"Brunner, Bernard.",Uranium!,m,,1968,f,0
74304,mdp.39015010542689|Jeanne,mdp.39015010542689,1982,f,"Dawson, Fielding,","Krazy Kat & 76 more : | collected stories, 1950-1976 / | $c: Fielding Dawson.",m,,1982,f,0
19500,5178|Flora,5178,1845,f,"Arthur, T. S. (Timothy Shay),","Married and single; or, Marriage and celibacy contrasted",m,,1845,f,0
63378,osu.32435017841263|Kate,osu.32435017841263,1959,f,"Molloy, Robert,",The reunion.,m,,1959,f,0
27135,6500|Julia,6500,1863,f,"Durivage, Francis A. (Francis Alexander),","The three brides, Love in a cottage",m,,1863,f,0
42600,nyp.33433074959846|Mrs.Packles,nyp.33433074959846,1906,f,"DeMorgan, William Frend,",Joseph Vance,m,,1906,f,0
63616,uc1.b3347161|Jennie,uc1.b3347161,1952,f,"Macken, Walter,",The bogman.,m,,1952,f,0
19858,9658|Adela,9658,1848,f,"Wood, George,",Peter Schlemihl in America,m,,1848,f,0
9964,5553|Bella,5553,1825,f,"Tucker, George,",The valley of Shenandoah;,m,,1825,f,0
62265,mdp.39015016455860|Mrs.Montague,mdp.39015016455860,1950,f,"Adams, Samuel Hopkins,",Sunrise to sunset.,m,,1950,f,0
67691,mdp.39015016453394|Claudia,mdp.39015016453394,1964,f,"Basso, Hamilton,",A touch of the dragon.,m,,1964,f,0
22536,6385|QueenofScots,6385,1854,f,"Thackeray, William Makepeace,",The Newcomes;,m,,1854,f,0
19306,14752|LadyCharlotte,14752,1841,f,"Wilks, John,","The Tory baronet, or Tories, Whigs, and Radicals",m,,1841,f,0
14084,8618|Mrs.Moseley,8618,1839,f,"Cooper, James Fenimore,",Precaution,m,,1839,f,0
27631,14918|LadyBeauport,14918,1866,f,"Yates, Edmund Hodgson,",Land at last,m,,1866,f,0
46753,mdp.39015030711835|Mary,mdp.39015030711835,1914,f,"Sinclair, Upton,",Sylvia's marriage;,m,,1914,f,0
78405,mdp.39015032957436|Ms.Montez,mdp.39015032957436,1994,f,"Bills, Greg,",Consider this home : | a novel / | $c: Greg Bills.,m,,1994,f,0
34714,3739|Jo,3739,1889,f,"Dickens, Charles,",A thousand gems from Dickens,m,,1889,f,0
10591,14086|Isabella,14086,1822,f,"Gaspey, Thomas,",The Lollards,m,,1822,f,0
39716,13444|Celia,13444,1892,f,"Watson, Aaron,",The Marquis of Carabas,m,,1892,f,0
63202,mdp.39015016452230|Beverly,mdp.39015016452230,1959,f,"Brown, Frank London.","Trumbull park, | a novel.",m,,1959,f,0
27021,5902|Yolande,5902,1860,f,"Grant, James,",Legends of the Black Watch,m,,1860,f,0
55111,mdp.39015030734407|Meg,mdp.39015030734407,1937,f,"Coppard, A. E. (Alfred Edgar),","Ninepenny flute; | twenty-one tales, | $c: by A. E. Coppard.",m,,1937,f,0
11572,13690|Mrs.Tabitha,13690,1824,f,"Smollett, T. (Tobias),","The miscellaneous works of Tobias Smollett, M.D",m,,1824,f,0
10701,13315|Mrs.Webber,13315,1828,f,"Thomson, Richard,",Tales of an antiquary,m,,1828,f,0
51009,uc2.ark+=13960=t0bv7dj28|MissPollard,uc2.ark+=13960=t0bv7dj28,1922,f,"Stableton, John Kay,",Your problems and mine in the guidance of youth;,m,,1922,f,0
75039,mdp.39015037788745|Mrs.Root,mdp.39015037788745,1983,f,"Lambert, Gavin.",Running time / | $c: Gavin Lambert.,m,,1983,f,0
27708,13846|Mary,13846,1865,f,"Wilkie, William Patrick.","Dina; or, Familiar faces",m,,1865,f,0
62784,uc1.$b101900|Anna,uc1.$b101900,1958,f,"Gutwillig, Robert.",After long silence.,m,,1958,f,0
46044,uc2.ark+=13960=t8z89cz1f|Tama,uc2.ark+=13960=t8z89cz1f,1917,f,"(James Seguin) De Benneville, James S.",The Yotsuya kwaidan,m,,1917,f,0
38656,5033|Susanne,5033,1893,f,"Dodge, Walter Phelps,",Three Greek tales,m,,1893,f,0
50313,mdp.39015003929703|Betty,mdp.39015003929703,1920,f,"Gibbs, Philip,","The middle of the road; | a novel, | $c: by Philip Gibbs.",m,,1920,f,0
34486,3739|Mary,3739,1889,f,"Dickens, Charles,",A thousand gems from Dickens,m,,1889,f,0
27690,2407|Marion,2407,1866,f,"Sheridan, Frederick.",Shot!,m,,1866,f,0
10183,14670|MissLovett,14670,1826,f,"Banim, John,",Tales,m,,1826,f,0
71202,mdp.39015007057113|MrsLushington,mdp.39015007057113,1979,f,"White, Patrick,",The Twyborn affair : | a novel / | $c: by Patrick White.,m,,1979,f,0
49989,mdp.39015063947264|LadyBonofar,mdp.39015063947264,1929,f,"Oppenheim, E. Phillips (Edward Phillips),","The treasure house of Martin Hews, | $c: by E. Phillips Oppenheim.",m,,1929,f,0
42783,loc.ark+=13960=t6d22sd7w|Alice,loc.ark+=13960=t6d22sd7w,1905,f,"Drachman, Bernard,",From the heart of Israel,m,,1905,f,0
22656,13914|Mrs.Boddle,13914,1855,f,"Brooks, Shirley,",Aspen court;,m,,1855,f,0
23746,8104|Genevieve,8104,1850,f,"Lamartine, Alphonse de,","Genevieve; or, Peasant love and sorrow",m,,1850,f,0
66792,mdp.39015048839164|Hen,mdp.39015048839164,1965,f,"Miller, Henry,",The rosy crucifixion.,m,,1965,f,0
67274,uc1.32106002192760|Anna,uc1.32106002192760,1969,f,"Woiwode, Larry.","What I'm going to do, I think, | $c: by L. Woiwode.",m,,1969,f,0
38870,6920|MissSmithers,6920,1893,f,"Dick, Mr.",James Ingleton,m,,1893,f,0
14378,1229|Julia,1229,1835,f,"Countess of, Morley, Frances Talbot Parker,",Dacre,m,,1835,f,0
35362,12707|Georgiana,12707,1883,f,"Dickens, Charles,",Dickens' works,m,,1883,f,0
10428,4817|Maggie,4817,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
58280,uc1.$b242745|Betsy,uc1.$b242745,1948,f,"Jones, William Glynne.",He who had eaten of the eagle; | short stories.,m,,1948,f,0
30122,3690|Mrs.Tompkins,3690,1875,f,"Doe, Charles H. (Charles Henry)",Buffets,m,,1875,f,0
19108,7732|Mrs.Bolton,7732,1849,f,"Thackeray, William Makepeace,",The history of pendennis,m,,1849,f,0
59506,mdp.39015005253516|Rhoda,mdp.39015005253516,1946,f,"Dreiser, Theodore,",The bulwark; | a novel.,m,,1946,f,0
58979,mdp.39015059430135|Shiela,mdp.39015059430135,1941,f,"McFee, William,",Spenlove in Arcady.,m,,1941,f,0
67675,uc1.$b252057|Sarah,uc1.$b252057,1965,f,"Kops, Bernard,",Yes from no-man's land.,m,,1965,f,0
78341,mdp.39015018982119|Lois,mdp.39015018982119,1990,f,"Blount, Roy.","First Hubby / | $c: Roy Blount, Jr.",m,,1990,f,0
43225,nyp.33433076046386|Mrs.Dudley,nyp.33433076046386,1905,f,"Whitson, John Harvey,",Justin Wingate,m,,1905,f,0
62810,mdp.39015054174043|Mina,mdp.39015054174043,1956,f,"Ambler, Eric,",The night-comers.,m,,1956,f,0
54746,uc1.$b242938|HowardP.Magley,uc1.$b242938,1933,f,"Gessner, Robert,",Broken arrow | $c: [by] Robert Gessner.,m,,1933,f,0
67178,uc1.$b785397|Alice,uc1.$b785397,1966,f,"Beaver, Bruce.",You can't come back.,m,,1966,f,0
78074,mdp.39015047735603|MrsNeary,mdp.39015047735603,1998,f,"Trevor, William,",Ireland : | selected stories / | $c: William Trevor.,m,,1998,f,0
45922,mdp.39015011958959|Ethel,mdp.39015011958959,1910,f,"Balmer, Edwin,",The achievements of Luther Trant,m,,1910,f,0
70035,uc1.b4381860|Mama,uc1.b4381860,1975,f,"Goyen, William.",The collected stories of William Goyen.,m,,1975,f,0
62008,mdp.39015016435441|Mrs.Bunch,mdp.39015016435441,1957,f,"Kentfield, Calvin,",The angel and the sailor : | a novella and nine stories / | $c: by Calvin Kentfield.,m,,1957,f,0
63873,mdp.39015016410923|Bianca,mdp.39015016410923,1952,f,"Brod, Max,",Unambo; | a novel of the war in Israel. | $c: Translated by Ludwig Lewisohn.,m,,1952,f,0
54343,uc1.32106010930136|MissPerkins,uc1.32106010930136,1930,f,"Dos Passos, John,","The forty-second parallel, | $c: by John Dos Passos.",m,,1930,f,0
50423,uc1.$b243575|Barbara,uc1.$b243575,1926,f,"O'Flaherty, Liam,",The tent / | $c: by Liam O'Flaherty.,m,,1926,f,0
59897,mdp.39015019945537|Gilda,mdp.39015019945537,1949,f,"(Paul Iselin), Wellman, Paul I.","The chain, | a novel.",m,,1949,f,0
13991,13188|Sitara,13188,1830,f,"Fraser, James Baillie,",The Persian adventurer,m,,1830,f,0
66303,uc1.$b120197|Anna,uc1.$b120197,1964,f,"Wilson, Carl Thomas David.","The half caste, | $c: by Carl T. D. Wilson.",m,,1964,f,0
71565,mdp.39015004933373|Natalie,mdp.39015004933373,1978,f,"Selzer, Michael.",Deliverance day : | the last hours at Dachau / | $c: Michael Selzer.,m,,1978,f,0
47392,uc2.ark+=13960=t4vh5dn7k|Mrs.Whiting,uc2.ark+=13960=t4vh5dn7k,1914,f,"(Leo Conrad), Wende, Leo C.",The will and the way,m,,1914,f,0
19381,6314|MissMartin,6314,1842,f,"James, G. P. R. (George Payne Rainsford),","Novels and romances, viz",m,,1842,f,0
38802,1652|Jeanne,1652,1891,f,"Fitch, Clyde,",The knighting of the twins,m,,1891,f,0
3288,4101|Tilly,4101,1809,f,"Defoe, Daniel,",Memoirs of a cavalier,m,,1809,f,0
70783,mdp.39015008968219|Hermione,mdp.39015008968219,1978,f,"Vidal, Gore,",Three by Box : | the complete mysteries of Edgar Box [i.e. G. Vidal].,m,,1978,f,0
50765,nyp.33433074865696|Stella,nyp.33433074865696,1920,f,"Jonas, Edward A. (Edward Asher),",Number thirty,m,,1920,f,0
34024,9334|Julie,9334,1887,f,"Greene, Homer,",The blind brother,m,,1887,f,0
61953,pst.000006688172|LadyRandolph,pst.000006688172,1954,f,"Lindsay, Philip,",An artist in love.,m,,1954,f,0
46977,uc2.ark+=13960=t50g3kq2j|Marya,uc2.ark+=13960=t50g3kq2j,1916,f,"Mackenzie, Donald Alexander,",Stories of Russian folk-life,m,,1916,f,0
38389,7019|MARGARET,7019,1897,f,,Stories from English history,m,,1897,f,0
70972,uc1.$b438046|Olga,uc1.$b438046,1975,f,"Maksimov, Vladimir Emelʹi︠a︡novich.",The seven days of creation / | $c: Vladimir Maximov.,m,,1975,f,0
67464,mdp.39015002274978|Marie,mdp.39015002274978,1966,f,"Paludan, Jacob,",Jørgen Stein. | $c: Translated from the Danish by Carl Malmberg. With an introd. by P.M. Mitchell.,m,,1966,f,0
62300,mdp.39015010702713|Dolores,mdp.39015010702713,1956,f,"Plivier, Theodor,","Berlin, | a novel;",m,,1956,f,0
46661,inu.32000010021774|LadyEllenborough,inu.32000010021774,1914,f,"Greenwood, William de Redman,",Romances of the peerage,m,,1914,f,0
18715,3939|LadyPhillimore,3939,1846,f,"Gallenga, Antonio Carlo Napoleone,",The Blackgown papers,m,,1846,f,0
18227,11913|Mrs.Rosevelt,11913,1840,f,,"Short stories, or A selection [of] interesting tales",m,,1840,f,0
55829,mdp.39015065532031|Andria,mdp.39015065532031,1934,f,"[Burford, Roger d'Este]",Murder rehearsal | $c: [by] Roger East [pseud.],m,,1934,f,0
71189,mdp.39015004168079|Sadie,mdp.39015004168079,1978,f,"Stephens, Haydn.",Dafydd / | $c: by Haydn Stephens ; with ill. by Doug Anderson.,m,,1978,f,0
55464,uc1.$b323546|Alice,uc1.$b323546,1935,f,"March, William,",The little wife and other stories / | $c: William March.,m,,1935,f,0
51816,mdp.39015005125060|Seraphina,mdp.39015005125060,1925,f,"Conrad, Joseph,","Romance, | a novel | $c: by Joseph Conrad and F. M. Hueffer.",m,,1925,f,0
61950,mdp.39015058013270|Mrs.Hamilton,mdp.39015058013270,1952,f,"Steinbeck, John,",East of Eden / | $c: John Steinbeck.,m,,1952,f,0
67445,uc1.$b799882|Myrna,uc1.$b799882,1967,f,"Abbe, George,",The funeral.,m,,1967,f,0
30239,2859|Mrs.Rainor,2859,1874,f,"Lowell, Robert,",Antony Brade,m,,1874,f,0
70645,mdp.39015031232013|MrsBulwer,mdp.39015031232013,1975,f,"Edelman, Maurice,",Disraeli rising / | $c: Maurice Edelman.,m,,1975,f,0
51543,mdp.39015014205689|Susan,mdp.39015014205689,1923,f,"Conrad, Joseph,",Works.,m,,1923,f,0
39821,10574|Elspeth,10574,1896,f,"Barrie, J. M. (James Matthew),",Sentimental Tommy;,m,,1896,f,0
51316,uc1.b3073045|Susan,uc1.b3073045,1927,f,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,m,,1927,f,0
50552,uc1.l0060603867|Mrs.Rivers,uc1.l0060603867,1923,f,"Vail, Laurence,","Piri and I, | $c: by Lawrence Vail.",m,,1923,f,0
30133,7273|Miriam,7273,1872,f,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1872,f,0
66918,uc1.$b120419|Sheila,uc1.$b120419,1963,f,"Middleton, Stanley,",Two's company.,m,,1963,f,0
65948,uc1.$b115278|Mrs.C.LawrenceWaverly,uc1.$b115278,1963,f,"Leary, Paris.",The innocent curate.,m,,1963,f,0
10365,11758|MissCumberbatch,11758,1827,f,"Hamilton, Thomas,",The youth and manhood of Cyril Thornton,m,,1827,f,0
59813,uc1.$b63983|Susie,uc1.$b63983,1946,f,"Wood, Morrison,",The devil is a lonely man / | $c: Morrison Wood.,m,,1946,f,0
75095,mdp.39015015353512|Wilma,mdp.39015015353512,1983,f,"José, F. Sionil (Francisco Sionil),",Platinum : | ten Filipino stories / | $c: F. Sionil José.,m,,1983,f,0
43107,uc1.b3796878|LadySophia,uc1.b3796878,1900,f,"Bennett, Arnold,",Buried alive; | a tale of these days.,m,,1900,f,0
58090,uc1.$b114477|Ann,uc1.$b114477,1946,f,"Owen, Frank,","Murder for the millions; | a harvest of horror and homicide, | $c: edited by Frank Owen.",m,,1946,f,0
38510,198|Alice,198,1897,f,"Hawthorne, Nathaniel,",Colonial stories,m,,1897,f,0
46307,uc2.ark+=13960=t7dr2qn00|MissHampton,uc2.ark+=13960=t7dr2qn00,1910,f,"Morris, Gouverneur,",The spread eagle,m,,1910,f,0
50046,mdp.49015002154970|MissSwaffer,mdp.49015002154970,1926,f,"Conrad, Joseph,",Complete works.,m,,1926,f,0
63829,uc1.$b312454|Maria,uc1.$b312454,1951,f,"Sansom, Clive,","Passion play, | a novel.",m,,1951,f,0
61930,inu.30000061588277|Anna,inu.30000061588277,1953,f,"Smith, Gregor Ian.",Folk tales of the Highlands. | $c: Drawings by the author.,m,,1953,f,0
66793,mdp.49015000815192|Nadia,mdp.49015000815192,1968,f,"Pasolini, Pier Paolo,",The ragazzi. | $c: Translated from the Italian by Emile Capouya.,m,,1968,f,0
67793,uc1.$b807462|Cynthia,uc1.$b807462,1969,f,"O'Sullivan, Lawrence.",The miscreant.,m,,1969,f,0
43317,pst.000005940202|Alice,pst.000005940202,1909,f,"Mabie, Hamilton Wright,",Modern tales and animal stories,m,,1909,f,0
22062,5201|Maria,5201,1859,f,"Cooper, James Fenimore,",Cooper's novels,m,,1859,f,0
31638,13411|Paul,13411,1872,f,"Lever, Charles James,",The works of Charles Lever,m,,1872,f,0
50678,uc1.$b244069|JuliaEllery,uc1.$b244069,1925,f,"Oskison, John M. (John Milton),",Wild harvest : | a novel of transition days in Oklahoma / | $c: by John M. Oskison.,m,,1925,f,0
27644,1971|LadyRichborough,1971,1869,f,"Ainsworth, William Harrison,",Hilary St. Ives,m,,1869,f,0
55866,uc1.$b312685|Edith,uc1.$b312685,1934,f,"Tracy, Don,",Round trip; | a novel.,m,,1934,f,0
50482,nyp.33433076056864|Mrs.Bass,nyp.33433076056864,1922,f,"Waldron, Webb,",The road to the world,m,,1922,f,0
62324,uc1.$b240875|Mrs.Hurragan,uc1.$b240875,1957,f,"Golding, Louis,",Mr. Hurricane / | $c: Louis Golding.,m,,1957,f,0
58825,mdp.39015030741402|Ruth,mdp.39015030741402,1943,f,"Crabb, Alfred Leland,","Supper at the Maxwell house, | a novel of recaptured Nashville, | $c: by Alfred Leland Crabb.",m,,1943,f,0
31196,8735|Mildred,8735,1878,f,"Coulson, George James Atkinson.",The Clifton picture;,m,,1878,f,0
74545,mdp.39015014955291|Jewel,mdp.39015014955291,1989,f,"Kaplan, James.",Pearl's progress / | $c: James Kaplan.,m,,1989,f,0
41973,uc2.ark+=13960=t4qj7930n|Eleanor,uc2.ark+=13960=t4qj7930n,1904,f,"Field, Roswell Martin,",Little Miss Dee,m,,1904,f,0
17996,14907|Irene,14907,1848,f,"Murray, Hamilton.",Mildred Vernon;,m,,1848,f,0
51131,uc1.b4386988|Gautami,uc1.b4386988,1923,f,"Bunin, Ivan Alekseevich,","The dreams of Chang, and other stories; | authorized translation from the Russian of Ivan Bunin, | $c: by Bernard Guilbert Guerney.",m,,1923,f,0
30974,3664|Mrs.Nicholson,3664,1871,f,"Arthur, T. S. (Timothy Shay),","Orange blossoms, fresh and faded",m,,1871,f,0
38798,10698|MissClifton,10698,1894,f,,"The Hon. Stanbury, and others, by two",m,,1894,f,0
31415,14280|Mrs.Courtenay,14280,1878,f,"Collins, Mortimer,",You play me false,m,,1878,f,0
19557,5641|Camilla,5641,1841,f,"Lytton, Edward Bulwer Lytton, Baron,",Night and morning,m,,1841,f,0
38452,10869|MissBlimber,10869,1896,f,"Dickens, Charles,",Paul Dombey,m,,1896,f,0
13994,13870|Mrs.Jones,13870,1839,f,"Old Sailor,","Hamilton King, or, The smuggler and the dwarf",m,,1839,f,0
21957,2987|Kate,2987,1855,f,"Smith, J. F. (John Frederick),","Temptation; or, The unknown heiress",m,,1855,f,0
71118,mdp.39015003850883|Joan,mdp.39015003850883,1977,f,"Manfred, Frederick Feikema,",Green earth : | a novel / | $c: by Frederick Manfred.,m,,1977,f,0
43834,uc2.ark+=13960=fk22b8vg5s|Gretchen,uc2.ark+=13960=fk22b8vg5s,1906,f,"Poole, Ernest,",The voice of the street,m,,1906,f,0
23116,14644|Barbara,14644,1856,f,"St. John, James Augustus,",The ring and the veil,m,,1856,f,0
11546,13469|Louisa,13469,1827,f,"Scargill, William Pitt,",Truckleborough hall;,m,,1827,f,0
10333,5553|Mrs.Grey,5553,1825,f,"Tucker, George,",The valley of Shenandoah;,m,,1825,f,0
19850,7062|Eugenie,7062,1844,f,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,f,0
11407,5557|LadyPenelope,5557,1824,f,"Scott, Walter, Sir,",St Ronan's well,m,,1824,f,0
11433,467|Rosalie,467,1823,f,"Deacon, William Frederick,",The inn-keeper's album,m,,1823,f,0
14559,909|Thornton,909,1835,f,"St. John, James Augustus,","Margaret Ravenscroft, or, Second love",m,,1835,f,0
43376,uc2.ark+=13960=t4rj4bm5c|Mrs.Prynne,uc2.ark+=13960=t4rj4bm5c,1909,f,"Vance, Louis Joseph,",[The pool of flame,m,,1909,f,0
63406,uc1.$b323538|Mrs.Goldstein,uc1.$b323538,1950,f,"Camden, George.","My time, my life.",m,,1950,f,0
10662,14683|Baroness,14683,1828,f,"White, Charles,",Almack's revisited,m,,1828,f,0
42786,mdp.39015063760311|Amy,mdp.39015063760311,1905,f,"Swinburne, Algernon Charles,",Love's cross-currents;,m,,1905,f,0
62947,mdp.39015014854023|Mrs.Evans,mdp.39015014854023,1951,f,"Spring, Howard,",The houses in between.,m,,1951,f,0
15759,13821|Jeanie,13821,1836,f,"Cunningham, Allan,",Lord Roldan;,m,,1836,f,0
27391,10589|Mrs.Jarley,10589,1866,f,"Dickens, Charles,",The old curiosity shop,m,,1866,f,0
39854,745|Marie,745,1891,f,"Balzac, Honoré de,",The Chouans,m,,1891,f,0
55094,mdp.39015073494331|Daisy,mdp.39015073494331,1934,f,"Studer, Paul.",In the shadow of gold / | $c: by Paul Studer.,m,,1934,f,0
51862,uc1.$b56322|MissParkworth,uc1.$b56322,1924,f,"Booth, Edward Charles.",Miss Parkworth and three short stories.,m,,1924,f,0
3462,5887|Mrs.Jennings,5887,1809,f,"Cumberland, Richard,",John de Lancaster,m,,1809,f,0
2991,2503|Clarissa,2503,1804,f,"(Arnaud), Berquin, M.","The looking-glass for the mind; or, Intellectual mirror",m,,1804,f,0
11482,4815|Mannering,4815,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
14822,7498|Mrs.Epsom,7498,1837,f,"Dunlap, William,",Memoirs of a water drinker,m,,1837,f,0
38639,8133|MissCarlyle,8133,1892,f,"Burnham, Clara Louise,",Miss Bagg's secretary,m,,1892,f,0
23805,6524|Melissa,6524,1856,f,"Reynolds, George W. M. (George William MacArthur),",Ellen Percy,m,,1856,f,0
10872,3848|MrsMayder,3848,1821,f,"Hogg, James,",Winter evening tales,m,,1821,f,0
74692,mdp.39015015341681|Luisa,mdp.39015015341681,1989,f,"Sciascia, Leonardo.",To each his own / | $c: Leonardo Sciascia ; translated by Adrienne Foulke.,m,,1989,f,0
75187,mdp.49015000673468|Roxanne,mdp.49015000673468,1984,f,"Davis, George,",Coming home / | $c: George Davis.,m,,1984,f,0
58902,uc1.$b106175|Polly,uc1.$b106175,1942,f,"Mason, F. van Wyck (Francis van Wyck),",Rivers of glory | $c: [by] F. Van Wyck Mason.,m,,1942,f,0
59218,mdp.39015002708231|Mrs.Conant,mdp.39015002708231,1940,f,"Henry, O.,",The complete edition of O. Henry [pseud.] ...,m,,1940,f,0
26047,14161|LadyLoosefysh,14161,1863,f,"(William Johnson), Neale, W. Johnson","Scapegrace at sea, or, Soldiers afloat and sailors ashore",m,,1863,f,0
66312,uc1.b3810590|LadyFlossie,uc1.b3810590,1962,f,"Close, Robert Shaw,",She's my lovely.,m,,1962,f,0
55669,uc1.$b102676|Sheila,uc1.$b102676,1936,f,"Hanley, James,","The secret journey, | $c: by James Hanley.",m,,1936,f,0
46682,mdp.39015011958959|Branower,mdp.39015011958959,1910,f,"Balmer, Edwin,",The achievements of Luther Trant,m,,1910,f,0
15037,2469|Harriet,2469,1834,f,"Cardell, William S. (William Samuel),","Story of Jack Halyard, the sailor boy: or The virtuous family",m,,1834,f,0
42368,nyp.33433074863287|LadyEva,nyp.33433074863287,1906,f,"Hering, Henry A.",The burglars' Club;,m,,1906,f,0
42248,uc2.ark+=13960=t2f766h3q|Sally,uc2.ark+=13960=t2f766h3q,1909,f,"Ivey, Thomas Neal,",Bildad Akers: his book;,m,,1909,f,0
15139,8287|Edith,8287,1835,f,"Paulding, James Kirke,",Koningsmarke;,m,,1835,f,0
46677,uc2.ark+=13960=t42r3qp3b|Mrs.Pink,uc2.ark+=13960=t42r3qp3b,1911,f,"Footner, Hulbert,",Two on the trail,m,,1911,f,0
43190,uc2.ark+=13960=t41r6nd28|Pinkie,uc2.ark+=13960=t41r6nd28,1905,f,"Valentine, Edward Abram Uffington,",Hecla Sandwith,m,,1905,f,0
27787,13225|Bessie,13225,1865,f,"Hatton, Joseph,",Bitter sweets,m,,1865,f,0
6162,14450|Fenner,14450,1811,f,"Holstein, Anthony Frederick, psued.","The inhabitants of Earth, or, The follies of woman",m,,1811,f,0
62875,uc1.32106005367229|Mrs.Dyer,uc1.32106005367229,1952,f,"Hughes, Langston,",Laughing to keep from crying.,m,,1952,f,0
11478,14874|Beatrice,14874,1824,f,"Calt, John,",Rothelan;,m,,1824,f,0
23021,2612|MissLucy,2612,1859,f,"Reade, Charles,"," Love me little, love me long.",m,,1859,f,0
27521,13819|Mrs.Donkin,13819,1862,f,"Sala, George Augustus,",The seven sons of Mammon,m,,1862,f,0
51795,mdp.39015063933397|AgathaPayne,mdp.39015063933397,1924,f,"Sir, Walpole, Hugh,",The old ladies.,m,,1924,f,0
58921,mdp.39015002967845|Erna,mdp.39015002967845,1945,f,"Isherwood, Christopher,",The Berlin stories.,m,,1945,f,0
46411,mdp.39015063885001|Rosina,mdp.39015063885001,1911,f,"Jones, Henry Festing,","Castellinaria, and other Sicilian diversions",m,,1911,f,0
70271,mdp.39015005242865|Dolly,mdp.39015005242865,1970,f,"O'Faoláin, Seán,","The talking trees, and other stories.",m,,1970,f,0
71276,mdp.39015007046892|Anna,mdp.39015007046892,1976,f,"Scott, Paul,",The Raj quartet / | $c: by Paul Scott.,m,,1976,f,0
50962,uc2.ark+=13960=t1wd3q91m|MargeryCamp,uc2.ark+=13960=t1wd3q91m,1921,f,"Masters, Edgar Lee,",Domesday book,m,,1921,f,0
26842,9398|Frankie,9398,1869,f,"Wood, George,",The gates wide open;,m,,1869,f,0
23216,5587|Clara,5587,1853,f,"Darden, John P.",The secret of success;,m,,1853,f,0
11055,14724|MissvonSpittergen,14724,1826,f,"Disraeli, Benjamin, Earl of Beaconsfield,",Vivian Grey,m,,1826,f,0
34000,251|Edith,251,1882,f,"Hawthorne, Nathaniel,",Twice told tales,m,,1882,f,0
58461,mdp.39015031305991|MissSadie,mdp.39015031305991,1945,f,"Street, James.",The gauntlet.,m,,1945,f,0
42296,uc2.ark+=13960=t83j3dz8z|Mrs.Shaw,uc2.ark+=13960=t83j3dz8z,1901,f,"Minot, John Clair,",Tales of Bowdoin;,m,,1901,f,0
74877,mdp.39015014303914|MrsAlexander,mdp.39015014303914,1985,f,"Pearson, William,",Coal flat / | $c: Bill Pearson.,m,,1985,f,0
51730,njp.32101068580800|Lillian,njp.32101068580800,1923,f,"Anderson, Sherwood,","Horses and men : | tales, long and short, from our American life / | $c: by Sherwood Anderson.",m,,1923,f,0
11438,14209|MissMalcolm,14209,1825,f,"Lauder, Thomas Dick, Sir,",Lochandhu,m,,1825,f,0
26327,173|Mrs.Delisard,173,1865,f,"Trowbridge, J. T. (John Townsend),",Neighbor Jackwood,m,,1865,f,0
35528,14267|Mrs.Green,14267,1880,f,"Wilton, Maurice.",The old love is the new,m,,1880,f,0
50543,uc1.$b313692|Baroness,uc1.$b313692,1929,f,"Aufricht-Ruda, Hans,",The case for the defendant / | $c: by Hans Aufricht-Ruda ; translated by Bernard Miall ; with an afterword by Jacob Wassermann.,m,,1929,f,0
35325,1004|Barbara,1004,1887,f,"Arthur, T. S. (Timothy Shay),",Heroes of the household,m,,1887,f,0
18909,11739|Lydia,11739,1846,f,"Trask, George,",Uncle Toby's select tales,m,,1846,f,0
18436,9879|Cracknell,9879,1846,f,"Cobbold, Richard,","The history and extraordinary adventures of Margaret Catchpole, a Suffolk girl",m,,1846,f,0
75277,pst.000017521055|Nina,pst.000017521055,1989,f,"Mahjoub, Jamal,",Navigation of a rainmaker / | $c: Jamal Mahjoub.,m,,1989,f,0
42670,uc2.ark+=13960=t08w39n4j|MissFischer,uc2.ark+=13960=t08w39n4j,1906,f,"Adams, Frederick Upham,",Bottom of the well,m,,1906,f,0
22427,6385|Mrs.Mack,6385,1854,f,"Thackeray, William Makepeace,",The Newcomes;,m,,1854,f,0
55172,uc1.$b800051|Yetta,uc1.$b800051,1933,f,"Lewisohn, Ludwig,","This people, | $c: by Ludwig Lewisohn ...",m,,1933,f,0
70576,pst.000001773729|Beatrice,pst.000001773729,1977,f,"Barclay, John,",The bloom is gone : | a novel / | $c: by John Barclay.,m,,1977,f,0
62627,uc1.b3346156|Lola,uc1.b3346156,1957,f,"Arden, Leon.","The savage place, | $c: a novel.",m,,1957,f,0
74628,mdp.39015010858648|Tess,mdp.39015010858648,1986,f,"Rush, Norman.",Whites : | stories / | $c: by Norman Rush.,m,,1986,f,0
