,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
2002,13827|Peter,13827,1801,m,"Du Bois, Edward,",Old Nick;,m,,1801,m,0
61615,uc1.$b106370|Badger,uc1.$b106370,1953,m,"Morrison, Theodore,",The stones of the house.,m,,1953,m,0
72430,uc1.32106013791683|Blanchard,uc1.32106013791683,1987,m,"Dennison, George,",A tale of Pierrot and other stories / | $c: George Dennison,m,,1987,m,0
2215,13827|Stephen,13827,1801,m,"Du Bois, Edward,",Old Nick;,m,,1801,m,0
25745,11322|Charles,11322,1866,m,"Kingsley, Henry,",Leighton court,m,,1866,m,0
52557,mdp.39015031231155|DickHansard,mdp.39015031231155,1934,m,"Deeping, Warwick,","Valour, | a novel, | $c: by Warwick Deeping.",m,,1934,m,0
7976,12764|MrMeikle,12764,1824,m,"Lockhart, J. G. (John Gibson),",The history of Matthew Wald,m,,1824,m,0
73374,uc1.b4439637|Davis,uc1.b4439637,1982,m,"Haley, Albert.",Exotic / | $c: Albert Haley.,m,,1982,m,0
41246,nyp.33433076074941|Elmer,nyp.33433076074941,1904,m,"Lloyd, Nelson,",The soldier of the valley,m,,1904,m,0
52782,osu.32435056427115|Stiles,osu.32435056427115,1934,m,"Gooden, Arthur Henry,",Wayne of the Flying W / | $c: by Arthur Henry Gooden.,m,,1934,m,0
76611,mdp.39015026975949|Gordo,mdp.39015026975949,1993,m,"McMurtry, Larry.",Streets of Laredo : | a novel / | $c: by Larry McMurtry.,m,,1993,m,0
16516,3710|Harry,3710,1849,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Coningsby,m,,1849,m,0
16283,14793|SirDionysius,14793,1843,m,"Chamier, Frederick,",The perils of beauty,m,,1843,m,0
65429,mdp.39015040597794|Nemur,mdp.39015040597794,1966,m,"Keyes, Daniel.","Flowers for Algernon, | $c: by Daniel Keyes.",m,,1966,m,0
27993,13852|Gopi,13852,1877,m,"Allardyce, Alexander,",The city of sunshine,m,,1877,m,0
16325,1632|Mr.Upton,1632,1848,m,"Newman, John Henry,",Loss and gain,m,,1848,m,0
33827,6991|Bill,6991,1884,m,"Kingston, William Henry Giles,",From powder monkey to admiral,m,,1884,m,0
8372,3848|David,3848,1821,m,"Hogg, James,",Winter evening tales,m,,1821,m,0
49620,uc1.b3386884|Spencer,uc1.b3386884,1927,m,"Norfleet, J. Frank,","Norfleet; | the amazing experiences of an intrepid Texas rancher with an international swindling ring, | $c: by J. Frank Norfleet as told to Gordon Hines.",m,,1927,m,0
65877,uc1.32106002004437|MrBiswas,uc1.32106002004437,1961,m,"Naipaul, V. S. (Vidiadhar Surajprasad),",A house for Mr. Biswas.,m,,1961,m,0
59969,uc1.32106014170531|Horn,uc1.32106014170531,1951,m,"Neihardt, John Gneisenau,","When the tree flowered; | the fictional biography of Eagle Voice, a Sioux Indian, | $c: by John G. Neihardt",m,,1951,m,0
39961,uc2.ark+=13960=t3vt1h03p|Casey,uc2.ark+=13960=t3vt1h03p,1903,m,"Kildare, Owen,",My Mamie Rose;,m,,1903,m,0
28663,8575|Mr.Johnson,8575,1878,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,m,0
7956,4843|Earl,4843,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
52899,mdp.39015008262456|Edward,mdp.39015008262456,1939,m,"Reinhard, John Revell.",Mediaeval pageant.,m,,1939,m,0
61114,mdp.39015016414610|FuzzyEaton,mdp.39015016414610,1953,m,"Phillips, John,",The second happiest day | $c: [by] John Phillips [pseud.,m,,1953,m,0
2747,13202|Alfred,13202,1800,m,"Lathom, Francis,",Men and manners,m,,1800,m,0
68922,mdp.39015003681270|Kuzitski,mdp.39015003681270,1973,m,"Gardner, John,",Nickel mountain; | a pastoral novel | $c: [by] John Gardner. With etchings by Thomas O'Donohue.,m,,1973,m,0
69761,mdp.39015046832393|Jordan,mdp.39015046832393,1975,m,"Crosland, Andrew T.",A concordance to F. Scott Fitzgerald's The great Gatsby.,m,,1975,m,0
68066,mdp.39015031223004|JohnMack,mdp.39015031223004,1971,m,"Caldwell, Erskine,",The Earnshaw neighborhood.,m,,1971,m,0
77611,mdp.49015002948512|Bobby,mdp.49015002948512,1993,m,"King, Stephen,",Nightmares & dreamscapes / | $c: Stephen King.,m,,1993,m,0
73258,mdp.39015073377403|Mr.Bryne,mdp.39015073377403,1981,m,"Hartley, Jon.",Slave quarters / | $c: Jon Hartley.,m,,1981,m,0
45092,nyp.33433076089519|Tucker,nyp.33433076089519,1912,m,"Greenleaf, Saul G.",The three knaves,m,,1912,m,0
77764,mdp.39015040991351|Powierza,mdp.39015040991351,1997,m,"Powers, Charles T.",In the memory of the forest : | a novel / | $c: Charles T. Powers.,m,,1997,m,0
60049,mdp.39015014862497|Richardson,mdp.39015014862497,1951,m,"Yerby, Frank,",A woman called Fancy.,m,,1951,m,0
2440,13486|Tyrone,13486,1802,m,"Melville, Theodore.","The white knight, or, The monastery of Morne",m,,1802,m,0
48172,wu.89087898367|Pierce,wu.89087898367,1924,m,"Lockhart, John Gilbert,","Peril of the sea, | a book of shipwrecks and escapes, | $c: by J.G. Lockhart.",m,,1924,m,0
20280,9451|Francis,9451,1850,m,"Myers, P. Hamilton (Peter Hamilton),",The King of the Hurons,m,,1850,m,0
31958,4072|Olivi,4072,1885,m,"Sheridan, Richard Brinsley,",Sheridan's comedies,m,,1885,m,0
7950,4323|Tommy,4323,1820,m,"Oxberry, W. (William),",The actor's budget of wit and merriment,m,,1820,m,0
21042,10634|Jerome,10634,1856,m,"Peacock, Thomas Love,","Maid Marian, and Crotchet castle",m,,1856,m,0
40047,mdp.39015063919206|Walters,mdp.39015063919206,1908,m,"Hare, Thomas Truxtun,",A sophomore half-back,m,,1908,m,0
64853,mdp.39015010297243|JohnnyLee,mdp.39015010297243,1966,m,"José, F. Sionil (Francisco Sionil),",The pretenders.,m,,1966,m,0
41422,uc2.ark+=13960=t74t6gt1j|Solomon,uc2.ark+=13960=t74t6gt1j,1907,m,"Vachell, Horace Annesley,",Her son,m,,1907,m,0
17853,6910|Paul,6910,1848,m,"Lippard, George,","Paul Ardenheim, the monk of Wissahikon",m,,1848,m,0
24489,1843|Hicks,1843,1862,m,"Gould, Edward Sherman,","John Doe and Richard Roe, or, Episodes of life in New York",m,,1862,m,0
40249,nyp.33433074856984|Galvin,nyp.33433074856984,1906,m,"Gilliam, Charles F. (Charles Frederic),",A victorious defeat;,m,,1906,m,0
40816,uc2.ark+=13960=t17m06w9x|Osgood,uc2.ark+=13960=t17m06w9x,1902,m,"Kauffman, Reginald Wright,",The things that are Caesar's,m,,1902,m,0
4666,1470|Sampson,1470,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
33836,13617|Dantes,13617,1888,m,"Dumas, Alexandre,",The Count of Monte-Cristo,m,,1888,m,0
36286,12979|Bjorn,12979,1896,m,"Jensen, Wilhelm,",Karine,m,,1896,m,0
44969,uc1.32106001634374|Dr.Jones,uc1.32106001634374,1915,m,"Jones, William,",Kickapoo tales,m,,1915,m,0
8894,3024|Lewis,3024,1822,m,"Wilson, John,",Lights and shadows of Scottish life,m,,1822,m,0
8010,3023|HenryCranstoun,3023,1825,m,"Wilson, John,",The foresters,m,,1825,m,0
48452,uc1.$b299714|Wassermann,uc1.$b299714,1924,m,"Burke, Kenneth,","The white oxen, | and other stories, | $c: by Kenneth Burke.",m,,1924,m,0
57653,uc1.b4411986|Bill,uc1.b4411986,1940,m,"Farrell, James T. (James Thomas),",Father and son.,m,,1940,m,0
9786,5297|Varney,5297,1821,m,"Sir, Scott, Walter,",Kenilworth,m,,1821,m,0
28741,10506|Tom,10506,1879,m,"Staats, William.","A tight squeeze, or, The adventures of a gentleman",m,,1879,m,0
64570,uc1.$b252092|Mr.Wiggin,uc1.$b252092,1965,m,"Bragg, Melvyn,",For want of a nail / | $c: Melvyn Bragg.,m,,1965,m,0
48713,uc1.$b311939|LeBourget,uc1.$b311939,1929,m,"Ramuz, C. F. (Charles Ferdinand),","Beauty on earth, translated from the French.",m,,1929,m,0
76267,mdp.39015064125274|Spatakis,mdp.39015064125274,1993,m,"Schweitzer, Darrell,","Transients, and other disquieting stories / | $c: by Darrell Schweitzer ; illustrated by Stephen E. Fabian.",m,,1993,m,0
24657,617|Horace,617,1869,m,"Swift, Jonathan,",The complete works of Jonathan Swift,m,,1869,m,0
53452,inu.32000003293752|Tellwright,inu.32000003293752,1939,m,"Bennett, Arnold,",Anna of the five towns.,m,,1939,m,0
40467,uc2.ark+=13960=t10p0z880|MonsieurGuion,uc2.ark+=13960=t10p0z880,1905,m,"(William Robert Anthony), Wilson, William R. A.",A knot of blue,m,,1905,m,0
21655,9601|Mr.Talbot,9601,1859,m,"Peterson, Charles J. (Charles Jacobs),",The old stone mansion,m,,1859,m,0
9577,15087|Louis,15087,1829,m,"James, G. P. R. (George Payne Rainsford),",Richelieu,m,,1829,m,0
73819,mdp.39015033516298|Jim,mdp.39015033516298,1985,m,"Abel, Robert H.,",The progress of a fire / | $c: Robert Abel.,m,,1985,m,0
33464,11278|Harrison,11278,1883,m,"Smyth, Patrick Grehan,",The Wild Rose of Lough Gill;,m,,1883,m,0
2255,14831|LordDigby,14831,1801,m,"Dallas, Robert Charles,",Percival,m,,1801,m,0
44419,mdp.39015063977790|Tracy,mdp.39015063977790,1915,m,"Tarkington, Booth,",The turmoil,m,,1915,m,0
44975,nyp.33433074862396|Mr.Roberts,nyp.33433074862396,1919,m,"Calkins, Harvey Reeves,",The centenary at Old first,m,,1919,m,0
63932,mdp.39015009167241|SavelyKuzmich,mdp.39015009167241,1965,m,"Tert͡s, Abram,",The Makepeace experiment / | $c: Translated by Manya Harari.,m,,1965,m,0
72571,mdp.39015048890076|Trevor,mdp.39015048890076,1983,m,"Litvinoff, Emanuel.",Falls the shadow / | $c: Emanuel Litvinoff.,m,,1983,m,0
5623,13439|Rosinval,13439,1811,m,Lady.,Julia de Vienne,m,,1811,m,0
27966,8233|Gianni,8233,1870,m,"Garibaldi, Giuseppe,",The rule of the monk;,m,,1870,m,0
13695,13166|Hunter,13166,1838,m,"Smith, Horace,","Jane Lomax; or, A mother's crime",m,,1838,m,0
12092,8459|St.Paul,8459,1836,m,"Oliver, Nathan.","A few remarkable events in the life of Rev. Josiah Thompson, a Secession minister",m,,1836,m,0
69610,mdp.39015030140373|Lorenzo,mdp.39015030140373,1976,m,"La Mure, Pierre.",The private life of Mona Lisa / | $c: Pierre La Mure.,m,,1976,m,0
21448,6967|Cornelius,6967,1856,m,"Newman, John Henry,",Callista;,m,,1856,m,0
37358,11867|LittleKlaus,11867,1895,m,,The yellow fairy book,m,,1895,m,0
64754,mdp.39015016452834|Paulus,mdp.39015016452834,1961,m,"Bankowsky, Richard,",After Pentecost; | an epistle to the Romans.,m,,1961,m,0
32176,14673|Marceau,14673,1887,m,"Hugo, Victor,",The works of Victor Hugo,m,,1887,m,0
25129,7721|Heartstead,7721,1866,m,"Bowen, James L.",The three hunters,m,,1866,m,0
60366,uc1.$b87200|JoeBlack,uc1.$b87200,1958,m,"Curley, Daniel.",How many angels?,m,,1958,m,0
8475,12715|LionelGarrett,12715,1828,m,"Baron, Lytton, Edward Bulwer Lytton,","Pelham, or, The adventures of a gentleman",m,,1828,m,0
48960,nyp.33433074932447|Mr.Rinderfeld,nyp.33433074932447,1922,m,"Balmer, Edwin,",The breath of scandal,m,,1922,m,0
37866,4953|Rae,4953,1895,m,"Oxley, J. Macdonald (James Macdonald),",In the wilds of the west coast,m,,1895,m,0
37522,3460|Mr.Weller,3460,1892,m,"Dickens, Charles,",The mystery of Edwin Drood,m,,1892,m,0
32862,13207|DarbySkinadre,13207,1881,m,"Carleton, William,",The works of William Carleton,m,,1881,m,0
73699,uc1.32106007905232|Bruno,uc1.32106007905232,1987,m,"Olmstead, Robert.",River dogs : | stories / | $c: Robert Olmstead.,m,,1987,m,0
40198,mdp.39076006603463|Meredith,mdp.39076006603463,1904,m,"Borrow, George,","Lavengro : the scholar, the gipsy, the priest",m,,1904,m,0
28963,7955|Mr.Stoutheart,7955,1871,m,"(Robert Michael), Ballantyne, R. M.",The floating light of the Goodwin sands;,m,,1871,m,0
49138,uc1.$b312405|Hall,uc1.$b312405,1928,m,"Roberts, C. E. Bechhofer (Carl Eric Bechhofer),",This side idolatry.,m,,1928,m,0
36997,6397|Dubois,6397,1890,m,"Lytton, Edward Bulwer Lytton, Baron,",[Novels],m,,1890,m,0
64579,uc1.b3871269|MrClavering,uc1.b3871269,1963,m,"Bates, H. E. (Herbert Ernest),","Seven by five; | stories, 1926-1961.",m,,1963,m,0
72182,uc1.b4439387|BaldMan,uc1.b4439387,1985,m,"Garrett, George P.,",An evening performance / | $c: George Garrett.,m,,1985,m,0
1877,3831|Mr.Leu,3831,1807,m,"Lathom, Francis,",Human beings,m,,1807,m,0
12790,10368|Earl,10368,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
72320,mdp.39015008990346|Steger,mdp.39015008990346,1984,m,"Levin, Meyer,",Compulsion / | $c: Meyer Levin ; introduction by Merle Miller.,m,,1984,m,0
37486,3460|Caleb,3460,1892,m,"Dickens, Charles,",The mystery of Edwin Drood,m,,1892,m,0
77810,mdp.39015040368329|Randall,mdp.39015040368329,1998,m,"McNeal, Tom.","Goodnight, Nebraska : | a novel / | $c: Tom McNeal.",m,,1998,m,0
32817,12733|Humphreys,12733,1881,m,"Black, William,",Sunrise;,m,,1881,m,0
57061,mdp.39015031306254|Archer,mdp.39015031306254,1941,m,"Watkin, Lawrence Edward,",Gentleman from England,m,,1941,m,0
32682,13256|AggieChallis,13256,1884,m,"(Frederick William), Robinson, F. W.",The man she cared for,m,,1884,m,0
69637,pst.000051137533|DonBenito,pst.000051137533,1973,m,"Kriegel, Leonard,",Stories of the American experience / | $c: edited by Leonard Kriegel and Abraham H. Lass.,m,,1973,m,0
56123,mdp.39015005023513|Emil,mdp.39015005023513,1943,m,"Stegner, Wallace,",The Big Rock Candy mountain.,m,,1943,m,0
17549,14901|Ramsay,14901,1849,m,"Torr, John Berry.",The uncle's legacy,m,,1849,m,0
68393,mdp.39015053607050|Olivier,mdp.39015053607050,1974,m,"Stratford, Philip.",Stories from Québec. | $c: Selected & introduced by Philip Stratford.,m,,1974,m,0
9843,7202|Charles,7202,1828,m,"Jenner, Charles,","The placid man, or, Memoirs of Sir Charles Beville",m,,1828,m,0
57912,uc1.b3727084|Sam,uc1.b3727084,1940,m,"(James Howell), Street, James H.","Oh, promised land,",m,,1940,m,0
21158,6693|LordDartmoor,6693,1859,m,"James, G. P. R. (George Payne Rainsford),",The Cavalier,m,,1859,m,0
64191,uc1.$b118705|Maurice,uc1.$b118705,1968,m,"Hayes, Douglas.",My father in his Dizzerbell.,m,,1968,m,0
17023,14310|Shepherd,14310,1847,m,"(George Payne Rainsford), James, G. P. R.",Russell,m,,1847,m,0
60740,uc1.$b100818|Mitchell,uc1.$b100818,1952,m,"Ellis, William Donohue.",The bounty lands.,m,,1952,m,0
25297,11942|Tom,11942,1860,m,"Adams, William Taylor,",Little by little;,m,,1860,m,0
76835,inu.30000060701046|Aragant,inu.30000060701046,1998,m,"Boston, Bruce,",Dark tales & light / | $c: Bruce Boston.,m,,1998,m,0
76944,uc1.b3780677|Sadananda,uc1.b3780677,1990,m,"Abdul Malik,","The tale of a nomadic soul / | $c: Syed Abdul Malik ; translated from the original Assamese novel title ""Aghori atmar kahinee"" by R.P. Khaund.",m,,1990,m,0
76125,mdp.39015024952304|Mr.Wiggins,mdp.39015024952304,1991,m,"Wagner, Bruce,",Force majeure / | $c: Bruce Wagner.,m,,1991,m,0
28747,12991|Leopold,12991,1877,m,"Sir, Scott, Walter,",The handy volume  Waverly,m,,1877,m,0
4819,13381|Theodore,13381,1813,m,"Barrett, Eaton Stannard,",The heroine,m,,1813,m,0
60414,mdp.39015049881959|Mr.Drake,mdp.39015049881959,1954,m,"Cerf, Bennett,",An encyclopedia of modern American humor. | $c: Drawings by Doug Anderson.,m,,1954,m,0
32991,14467|Grilbert,14467,1882,m,"Barrett, Frank,",A prodigal's progress,m,,1882,m,0
52470,mdp.39015003665430|LouisRotenstern,mdp.39015003665430,1935,m,"Lewis, Sinclair,","It can't happen here; | a novel, | $c: by Sinclair Lewis.",m,,1935,m,0
24370,14364|Ninian,14364,1863,m,"Beaton, Patrick.",Marion Leslie,m,,1863,m,0
44265,uc2.ark+=13960=t79s1nn82|PeterReeve,uc2.ark+=13960=t79s1nn82,1913,m,"Hill, Frederick Trevor,",The thirteenth juror;,m,,1913,m,0
32221,14281|Jenkinson,14281,1883,m,"Smart, Hawley,",At fault,m,,1883,m,0
28142,12092|bush,12092,1876,m,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],m,,1876,m,0
64042,inu.39000005886747|Sutherland,inu.39000005886747,1961,m,"Robertson, R. MacDonald.","Selected Highland folk tales; | gathered orally | $c: by R. MacDonald Robertson, edited by Jeremy Bruce Watt.",m,,1961,m,0
5149,4432|George,4432,1818,m,"Hogg, James,",The brownie of Bodsbeck;,m,,1818,m,0
65889,mdp.39015048712296|John,mdp.39015048712296,1964,m,"Deal, Borden,","The loser, | a novel.",m,,1964,m,0
44146,mdp.39015071616085|LeonDuval,mdp.39015071616085,1915,m,"Rankin, Carroll Watson,",The cinder pond,m,,1915,m,0
9313,13950|Hep,13950,1827,m,"Lauder, Thomas Dick, Sir,",The wolfe of Badenoch,m,,1827,m,0
17831,13933|Joey,13933,1841,m,"Marryat, Frederick,",Joseph Rushbrook,m,,1841,m,0
4327,8602|Mr.Hornbeck,8602,1810,m,,The British novelists,m,,1810,m,0
56430,pst.000005426522|Mr.Prendergast,pst.000005426522,1948,m,"Shute, Nevil,",No highway / | $c: by Nevil Shute [pseud.].,m,,1948,m,0
9279,11111|Dick,11111,1822,m,"Sir, Scott, Walter,",Tales of my landlord,m,,1822,m,0
9303,14247|LordFalconridge,14247,1821,m,"Bennett, William, solicitor.","The cavalier, a romance",m,,1821,m,0
57254,mdp.39015031325841|Schneider,mdp.39015031325841,1940,m,"Hutchinson, R. C. (Ray Coryton),","The fire and the wood; | a love story, | $c: by R. C. Hutchinson.",m,,1940,m,0
40385,uc2.ark+=13960=t7br8n136|HarryAnguish,uc2.ark+=13960=t7br8n136,1904,m,"McCutcheon, George Barr,",Beverly of Graustark,m,,1904,m,0
12565,12018|MajorGrey,12018,1830,m,"Marquess of, Normanby, Constantine Henry Phipps,",The English at home,m,,1830,m,0
72215,mdp.39076006738137|Van,mdp.39076006738137,1983,m,"Stewart, Fred Mustard,",Ellis Island : | a novel / | $c: by Fred Mustard Stewart.,m,,1983,m,0
7935,14268|Godfrey,14268,1829,m,"Shee, Martin Archer,",Oldcourt,m,,1829,m,0
17395,7732|Bungay,7732,1849,m,"Thackeray, William Makepeace,",The history of pendennis,m,,1849,m,0
17275,13583|Mr.Hamilton,13583,1842,m,"James, G. P. R. (George Payne Rainsford),","Morley Ernstein; or, The tenants of the heart",m,,1842,m,0
65703,uc1.b3048568|Harmer,uc1.b3048568,1960,m,"Canning, Victor.",The burning eye.,m,,1960,m,0
40653,mdp.39015071588738|JohnFarston,mdp.39015071588738,1902,m,"Booth, George G. (George Gough),",Cranbrook tales,m,,1902,m,0
37652,9367|Drake,9367,1899,m,"Barnes, James,",Drake and his yeomen;,m,,1899,m,0
36835,8316|MademoiselledeMeudon,8316,1894,m,"Lever, Charles James,",The novels of Charles Lever,m,,1894,m,0
61348,mdp.39015049881959|Bill,mdp.39015049881959,1954,m,"Cerf, Bennett,",An encyclopedia of modern American humor. | $c: Drawings by Doug Anderson.,m,,1954,m,0
45396,uc2.ark+=13960=t48p6126r|Mr.Mason,uc2.ark+=13960=t48p6126r,1911,m,"Dorrington, Albert.",Children of the cloven hoof,m,,1911,m,0
49460,uc1.b4692515|Mysie,uc1.b4692515,1920,m,"Welsh, James C.,",The underworld;,m,,1920,m,0
57788,uc1.b4091114|Ross,uc1.b4091114,1940,m,"Shute, Nevil,","An old captivity, | $c: by Nevil Shute [pseud.]",m,,1940,m,0
4565,15016|LordLowthorpe,15016,1811,m,"Goulburn, Edward,",Frederick de Montford,m,,1811,m,0
45444,uc2.ark+=13960=t9668ct8d|LeSage,uc2.ark+=13960=t9668ct8d,1919,m,"Capes, Bernard Edward Joseph,",The skeleton key,m,,1919,m,0
27987,12176|Mr.Manilas,12176,1876,m,"Scudder, Horace Elisha,",The dwellers in Five-sisters court,m,,1876,m,0
9181,10485|NedCalfleather,10485,1824,m,"Gordon, John.",A short history of the adventures of a London reviewer,m,,1824,m,0
36847,9300|Brownie,9300,1894,m,"Egerton, George,",Discords,m,,1894,m,0
23986,12044|AlbanWood,12044,1869,m,"Benedict, Frank Lee,",My daughter Elinor,m,,1869,m,0
41263,nyp.33433074841754|Bellows,nyp.33433074841754,1908,m,"Davis, Charles Belmont,",The borderland of society,m,,1908,m,0
9172,14091|Brown,14091,1823,m,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave",m,,1823,m,0
75929,mdp.39015024905351|BobbyBainbridge,mdp.39015024905351,1991,m,"Barstow, Stan,",Next of kin / | $c: Stan Barstow.,m,,1991,m,0
43971,uc2.ark+=13960=t3kw5801j|Jiggs,uc2.ark+=13960=t3kw5801j,1912,m,"Seltzer, Charles Alden,",The coming of the law,m,,1912,m,0
12228,7770|DeConey,7770,1831,m,"James, G. P. R. (George Payne Rainsford),","Philip Augustus, or, The brothers in arms",m,,1831,m,0
24817,11933|George,11933,1865,m,"Southey, Robert,",The doctor,m,,1865,m,0
29168,6176|Niklausse,6176,1875,m,"Verne, Jules,",Dr. Ox's experiment,m,,1875,m,0
24257,13314|Harry,13314,1869,m,"Thackeray, William Makepeace,",Miscellanies,m,,1869,m,0
68603,inu.39000002719958|Kelai,inu.39000002719958,1978,m,"Okoboi, Felix.",The final blasphemy / | $c: Felix Okoboi.,m,,1978,m,0
33076,13922|AlHejagi,13922,1884,m,"Irving, Washington,",The works of Washington Irving,m,,1884,m,0
60975,inu.30000055891513|Rosslee,inu.30000055891513,1956,m,"Abrahams, Peter,",A wreath for Udomo.,m,,1956,m,0
24703,11660|Slymer,11660,1864,m,"Sedley, Henry,",Dangerfield's rest,m,,1864,m,0
9660,13667|Edmund*,13667,1826,m,"Banim, John,",The Boyne water,m,,1826,m,0
61828,uc1.b3727105|Jeffery,uc1.b3727105,1951,m,"Teilhet, Darwin L. (Darwin Le Ora),",The mission of Jeffery Tolamy.,m,,1951,m,0
44693,uc2.ark+=13960=t56d5zw09|Brockett,uc2.ark+=13960=t56d5zw09,1912,m,"Kester, Vaughan,",The just and the unjust,m,,1912,m,0
72114,mdp.39076006738137|Ziegfeld,mdp.39076006738137,1983,m,"Stewart, Fred Mustard,",Ellis Island : | a novel / | $c: by Fred Mustard Stewart.,m,,1983,m,0
28286,1674|Bacon,1674,1872,m,"Surtees, Robert Smith,","Ask mamma; or, The richest commoner in England",m,,1872,m,0
41092,uc2.ark+=13960=t9w08x36s|Gillian,uc2.ark+=13960=t9w08x36s,1908,m,"Henry, O.,",The voice of the city,m,,1908,m,0
28070,7025|DeBar,7025,1875,m,"Lever, Charles James,",Maurice Tiernay,m,,1875,m,0
45913,nyp.33433074896048|Michael,nyp.33433074896048,1913,m,"Sir, Mackenzie, Compton,",Youth's encounter,m,,1913,m,0
59989,mdp.39015011242644|Mr.Richmond,mdp.39015011242644,1959,m,"Bowles, Paul,","The hours after noon, | short stories.",m,,1959,m,0
24947,7098|BartyBurgess,7098,1869,m,"Trollope, Anthony,",He knew he was right,m,,1869,m,0
73136,pst.000061658905|Calvin,pst.000061658905,1984,m,"Varley, John,",Demon / | $c: John Varley.,m,,1984,m,0
64959,uc1.b2802929|Tarrant,uc1.b2802929,1963,m,"Val Baker, Denys,","The flame swallower, and other stories from Cornwall.",m,,1963,m,0
21876,2494|Linton,2494,1855,m,"Lever, Charles James,",Roland Cashel,m,,1855,m,0
44358,nyp.33433074943212|Tom,nyp.33433074943212,1917,m,"Connolly, James B. (James Brendan),",Running free,m,,1917,m,0
56954,mdp.39015066928584|Mr.Thornton,mdp.39015066928584,1947,m,"Hughes, Richard Arthur Warren,",The innocent voyage. | (A high wind in Jamaica),m,,1947,m,0
25848,5976|Gilbert,5976,1867,m,"Gaylord, Glance,",Gilbert Starr and his lessons,m,,1867,m,0
56934,mdp.39015030041860|Rosey,mdp.39015030041860,1943,m,"Wolfe, Thomas,","The hills beyond, | with a note on Thomas Wolfe | $c: by Edward C. Aswell.",m,,1943,m,0
36787,8273|JimmyBass,8273,1894,m,"Harris, Joel Chandler,",[The works of Joel Chandler Harris],m,,1894,m,0
76733,mdp.39015037407627|Allan,mdp.39015037407627,1996,m,"Pfeil, Fred.",What they tell you to forget : | a novella and stories / | $c: Fred Pfeil.,m,,1996,m,0
56548,uc1.$b87341|Phillips,uc1.$b87341,1948,m,"Gann, Ernest Kellogg,",Benjamin Lawless.,m,,1948,m,0
36906,2385|Lezzard,2385,1898,m,"Phillpotts, Eden,",Children of the mist,m,,1898,m,0
37294,13495|JackBalstoun,13495,1894,m,"Lucas, Reginald Jaffray,",Hoist with her own petard,m,,1894,m,0
41574,uc2.ark+=13960=t7kp7zc3h|Rudolf,uc2.ark+=13960=t7kp7zc3h,1909,m,"Weindel, Henri de.",The real Francis-Joseph,m,,1909,m,0
73264,mdp.39076000786520|Hessemann,mdp.39076000786520,1984,m,"Charchat, Isaac.",A constant reminder : | based on historical facts : a novel / | $c: Isaac Charchat.,m,,1984,m,0
29360,8493|Johnstone,8493,1872,m,"Gibbon, Charles,",For the King,m,,1872,m,0
12392,10247|Shields,10247,1830,m,"Carleton, William,",Traits and stories of the Irish peasantry,m,,1830,m,0
45550,uc2.ark+=13960=t8ff3mq3z|Tom,uc2.ark+=13960=t8ff3mq3z,1913,m,"(Nathaniel Clark), Fowler, Nathaniel C.",The Knockers' club,m,,1913,m,0
24669,1741|Mr.Phillips,1741,1866,m,"Gaylord, Glance,",The boys at Dr. Murray's,m,,1866,m,0
53355,uc1.b3834467|WilliamSylvester,uc1.b3834467,1933,m,"Ewers, John Keith,","Money street, | a novel / | $c: by John K. Ewers",m,,1933,m,0
40347,uc2.ark+=13960=t9m32p03c|John,uc2.ark+=13960=t9m32p03c,1900,m,"Wickersham, James Alexander,",Enoch Willoughby,m,,1900,m,0
60429,uc1.$b803370|LaRacine,uc1.$b803370,1955,m,"Humana, Charles.","Living in the clouds,",m,,1955,m,0
36180,8019|DeIra,8019,1891,m,"Farrar, F. W.","Darkness and dawn, or, Scenes in the days of Nero",m,,1891,m,0
53831,uc1.$b106075|Ahrens,uc1.$b106075,1939,m,"Lancaster, Bruce,","Guns of Burgoyne, | $c: by Bruce Lancaster.",m,,1939,m,0
64636,uc1.$b396656|Brandon,uc1.$b396656,1967,m,"Turner, W. Price (William Price),",Bound to die | $c: [by] Bill Turner.,m,,1967,m,0
64427,mdp.39015043511941|Mr.Tubman,mdp.39015043511941,1968,m,"Panshin, Alexei,",Rite of passage / | $c: Alexei Panshin.,m,,1968,m,0
60722,osu.32435012284519|WaldemarHacker,osu.32435012284519,1950,m,"Krebs, Richard Julius Herman",Wintertime | $c: [by] Jan Valtin [pseud.],m,,1950,m,0
72131,uc1.b4421491|Herter,uc1.b4421491,1982,m,"Buckley, William F. (William Frank),","Marco Polo, if you can / | $c: William F. Buckley, Jr.",m,,1982,m,0
21625,9719|Audley,9719,1859,m,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,m,0
49342,wu.89054842901|Todd,wu.89054842901,1927,m,"James, Will,",Cow country / | $c: by Will James ; illustrated by the author.,m,,1927,m,0
