,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
77044,mdp.39015052394015|Lina,mdp.39015052394015,1997,m,"Fink, Ida.",Traces : | stories / | $c: Ida Fink ; translated by Philip Boehm and Francine Prose.,f,,1997,m,0
21472,8404|Franz,8404,1858,m,"Manning, Anne,",The year nine,f,,1858,m,0
64637,uc1.$b747468|Warren,uc1.$b747468,1965,m,"Murray, M. (Mary),",Escape; | a thousand miles to freedom | $c: [by] M. Murray.,f,,1965,m,0
24633,3201|Caboccini,3201,1867,m,"Dorsey, Sarah A. (Sarah Anne),",Lucia Dare;,f,,1867,m,0
69620,mdp.39015013432599|Bernard,mdp.39015013432599,1974,m,"Blais, Marie-Claire,",The wolf / | $c: Marie-Claire Blais ; translated by Sheila Fischman.,f,,1974,m,0
12936,10580|LordCarpynter,10580,1838,m,"Mrs. Gore, (Catherine Grace Frances),",The woman of the world,f,,1838,m,0
4863,9312|Mr.Wilson,9312,1818,m,"More, Hannah,",Stories for the middle ranks of society and tales for the common people,f,,1818,m,0
69225,mdp.39015046410125|Estenskar,mdp.39015046410125,1979,m,"Le Guin, Ursula K.,",Malafrena / | $c: by Ursula K. Le Guin.,f,,1979,m,0
33808,3810|Paul,3810,1887,m,"Kirk, Ellen Olney,",Sons and daughters,f,,1887,m,0
32305,13860|Howell,13860,1886,m,"Harrison, Joanna.",A northern lily;,f,,1886,m,0
56994,uc1.b3117392|Brewster,uc1.b3117392,1940,m,"Hewes, Agnes Danforth.","The iron doctor, | a story of deep-well diving, | $c: by Agnes Danforth Hewes.",f,,1940,m,0
39991,nyp.33433038470039|Mr.Fledgeby,nyp.33433038470039,1902,m,"Sweetser, Kate Dickinson.",Ten girls from Dickens,f,,1902,m,0
5566,14868|Florio,14868,1810,m,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,m,0
4747,14588|Tommy,14588,1817,m,"Edgeworth, Maria,",Harrington,f,,1817,m,0
60848,mdp.39015008994066|Tom,mdp.39015008994066,1958,m,"Hale, Jeanne,","Through golden windows. | $c: Edited by Nora Boust [and] others, Editor-in-chief: Jeanne Hale, assistant editor: Muriel Johnston.",f,,1958,m,0
29220,4503|JamesWoodstock,4503,1877,m,"Llewellyn, E. L.","Gold and guilt, or, The mystery at Norwood",f,,1877,m,0
56247,pst.000005418602|God,pst.000005418602,1946,m,"Leslie, Doris.",Folly's End.,f,,1946,m,0
13476,471|Edward,471,1836,m,"Gilman, Caroline Howard,",Recollections of a housekeeper,f,,1836,m,0
36840,3185|Bresser,3185,1892,m,"Suttner, Bertha von,", Ground arms!,f,,1892,m,0
28326,7566|Nelly,7566,1870,m,"Head, F. E., Mrs.",Faithful in little;,f,,1870,m,0
29767,4158|Mr.Dantree,4158,1873,m,"Fleming, May Agnes,",A wonderful woman,f,,1873,m,0
25644,2208|Warren,2208,1869,m,"(Harriet Burn), McKeever, Harriet B.",Westbrook parsonage,f,,1869,m,0
61680,inu.30000114404654|Blackie,inu.30000114404654,1951,m,"Mumey, Nolie,",The black ram of Dinwoody Creek : | a story of Rocky Mountain bighorn sheep / | $c: by Nolie Mumey.,f,,1951,m,0
2784,13448|Sebastian,13448,1809,m,"Porter, Anna Maria,",Don Sebastian,f,,1809,m,0
24780,12424|Willister,12424,1866,m,"Clare, Ada.",Only a woman's heart,f,,1866,m,0
32084,4962|Freddy,4962,1885,m,"Yonge, Charlotte Mary,","Henrietta's wish, or, Domineering",f,,1885,m,0
24447,7841|JohnWynyard,7841,1867,m,"Craik, Dinah Maria Mulock,",Domestic stories,f,,1867,m,0
76462,uc1.32106013853152|Christie,uc1.32106013853152,1998,m,"Dunn, Suzannah,",Tenterhooks / | $c: Suzannah Dunn,f,,1998,m,0
2302,14300|Thomas,14300,1801,m,"Damer, Anne Seymour Conway, Lady,",Belmour,f,,1801,m,0
5824,434|JohnCopplestone,434,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
41724,nyp.33433074893045|Peter,nyp.33433074893045,1903,m,"Maud, Constance Elizabeth.",The rising generation,f,,1903,m,0
12468,13969|Mr.Mackenzie,13969,1832,m,"Martineau, Harriet,",Illustrations of political economy,f,,1832,m,0
1715,7179|William,7179,1809,m,"Madame Cottin, (Sophie),",Amelia Mansfield,f,,1809,m,0
4178,13865|SquireConway,13865,1813,m,"Plumptre, Anne,",The history of myself and my friend;,f,,1813,m,0
49572,mdp.39015034652894|Tom,mdp.39015034652894,1925,m,"Cather, Willa,","The professor's house, | $c: by Willa Cather.",f,,1925,m,0
36736,8720|Mr.Waring,8720,1899,m,"Harland, Marion,",Judith,f,,1899,m,0
13629,1414|Armstrong,1414,1832,m,"Martineau, Harriet,",The hill and the valley,f,,1832,m,0
4238,14886|Sykes,14886,1813,m,"Cuthbertson, Catherine.",Adelaide,f,,1813,m,0
4133,13457|DonMateo,13457,1815,m,"Parker, Emma,",The guerrilla chief,f,,1815,m,0
20974,9242|Parry,9242,1855,m,"Strickland, Agnes,","Lives of the queens of England, from the Norman conquest;",f,,1855,m,0
12173,2467|Mr.Kirk,2467,1831,m,"Bacon, Delia Salter,",Tales of the Puritans,f,,1831,m,0
25056,5027|Elijah,5027,1866,m,"Cary, Alice,",Pictures of country life,f,,1866,m,0
4273,13833|Macdonald,13833,1815,m,"Johnstone, C. I. (Christian Isobel),",Clan-Albin,f,,1815,m,0
2692,13191|Mr.Palmer,13191,1809,m,"Edgeworth, Maria,",Tales of fashionable life,f,,1809,m,0
33767,1980|Willard,1980,1886,m,"Fleming, May Agnes,",The queen of the isle,f,,1886,m,0
5640,14588|LordMowbray,14588,1817,m,"Edgeworth, Maria,",Harrington,f,,1817,m,0
29885,6338|Everard,6338,1879,m,"Holmes, Mary Jane,",Forrest house,f,,1879,m,0
48406,mdp.39015063949963|VanHorn,mdp.39015063949963,1922,m,"Mrs., Richmond, Grace Louise (Smith)",Red Pepper Burns,f,,1922,m,0
76381,inu.30000044450660|Mark,inu.30000044450660,1994,m,"Mackay, Shena.",Collected short stories / | $c: Shena Mackay.,f,,1994,m,0
52735,uc1.b3583426|HenryKingsdale-Smith,uc1.b3583426,1939,m,"Baum, Vicki,",Shanghai '37; | $c: translated by Basil Creighton.,f,,1939,m,0
20281,9461|Mr.deMontmartre,9461,1856,m,"Mme, Girardin, Emile de,",Stories of an old maid,f,,1856,m,0
44595,uc2.ark+=13960=t6qz2665z|Selim,uc2.ark+=13960=t6qz2665z,1917,m,"Festing, Gabrielle.",Honor among thieves;,f,,1917,m,0
21187,12580|Harry,12580,1856,m,"Bullard, Laura Curtis.",Christine,f,,1856,m,0
32263,182|Simpson,182,1882,m,"Woolson, Constance Fenimore,",Anne,f,,1882,m,0
5204,438|Robin,438,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
36689,13606|LordGreatorex,13606,1890,m,"Ouida,",Syrlin,f,,1890,m,0
37209,2670|JohnCooper,2670,1893,m,"(Christabel Rose), Coleridge, Christabel R.",Wayflete,f,,1893,m,0
4070,10200|Felton,10200,1816,m,,Select novels,f,,1816,m,0
53690,osu.32435058059387|ElRey,osu.32435058059387,1930,m,"Savage, Juanita.",The City of desire / | $c: by Juanita Savage.,f,,1930,m,0
25876,7587|Herman,7587,1866,m,"Foxton, E.,","Herman, or, Young knighthood",f,,1866,m,0
29357,14739|Baptiste,14739,1876,m,"Grant, Maria M.",The sun-maid,f,,1876,m,0
4394,13073|Harry,13073,1814,m,"Semple, Elizabeth,",A cup of sweets that can never cloy,f,,1814,m,0
44843,uc2.ark+=13960=t6f18vd6g|Mr.Sandy,uc2.ark+=13960=t6f18vd6g,1912,m,"Hutten zum Stolzenberg, Betsey Riddle, freifrau von,",Sharrow,f,,1912,m,0
13152,6012|LordBeltravers,6012,1834,m,"Edgeworth, Maria,",Helen,f,,1834,m,0
25351,9809|Robert,9809,1866,m,"Tytler, Sarah,",Days of yore,f,,1866,m,0
25597,14033|Gordon,14033,1868,m,"Ellis, Sarah Stickney,",Northern roses,f,,1868,m,0
25205,3600|Bertie,3600,1867,m,"Wood, Henry, Mrs.,",Orville college,f,,1867,m,0
44276,mdp.39015016781281|Baker,mdp.39015016781281,1918,m,"Jordan, Elizabeth Garver,",The wings of youth;,f,,1918,m,0
28320,4800|Ralph,4800,1872,m,"Lee, Holme,","Country stories, old and new",f,,1872,m,0
52486,uc1.$b154536|Tony,uc1.$b154536,1933,m,"Ammers-Küller, Jo van,",The apple and Eve / | $c: translated by Mrs. C. B. Bodde.,f,,1933,m,0
41005,mdp.39015000613540|Narayan,mdp.39015000613540,1907,m,"Small, Annie H",Yeshudás,f,,1907,m,0
2317,10756|George,10756,1809,m,"Sandham, Elizabeth.",The adventures of poor puss,f,,1809,m,0
37877,6115|Robert,6115,1891,m,"Russell, Dora.",Out of Eden,f,,1891,m,0
57418,mdp.39015027228561|Mr.Carson,mdp.39015027228561,1945,m,"Stevenson, Augusta.","Kit Carson, boy trapper, | $c: by Augusta Stevenson, illustrated by Paul Laune.",f,,1945,m,0
32400,5855|Johnnie,5855,1888,m,"Cracraft, Louise Dudley.",Between me and thee,f,,1888,m,0
52716,uc1.$b313731|Fabian,uc1.$b313731,1932,m,"Frank, Josef Maria,",Fever heat : | a drama of divided Germany / | $c: by Josef Maria Frank ; translated by F.H. Lyon.,f,,1932,m,0
68216,mdp.39015046378066|Jamie,mdp.39015046378066,1974,m,"Oates, Joyce Carol,",The goddess and other women / | $c: Joyce Carol Oates.,f,,1974,m,0
56639,uc1.$b56970|Amos,uc1.$b56970,1945,m,"Loos, Mary.",Return to the vineyard / | $c: Mary Loos and Walter Duranty.,f,,1945,m,0
68059,mdp.39015029866145|Bobby,mdp.39015029866145,1972,m,"Payne, Gladys.",Darla and Ken : | infinite lovers / | $c: by Gladys Payne.,f,,1972,m,0
37521,3196|Bruno,3196,1898,m,"Duchess,"," O tender Dolores,",f,,1898,m,0
5009,14012|Mr.Hawk,14012,1813,m,"Coxe, Eliza A.",Liberality and prejudice : a tale,f,,1813,m,0
17514,9228|Velasco,9228,1847,m,"Lennep, J. van (Jacob van),",The adopted son,f,,1847,m,0
13837,8173|Theodore,8173,1835,m,"Mrs. Kentish,",The maid of the village,f,,1835,m,0
77522,pst.000044130763|Charlie,pst.000044130763,1999,m,"Trollope, Joanna.",A village affair / | $c: Joanna Trollope.,f,,1999,m,0
12290,13969|Uriah,13969,1832,m,"Martineau, Harriet,",Illustrations of political economy,f,,1832,m,0
20355,13382|Chalmers,13382,1851,m,"Strickland, Agnes,",Lives of the queens of Scotland and English princesses connected with the regal succession of Great Britain,f,,1851,m,0
5262,14718|Mr.Williams,14718,1810,m,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors",f,,1810,m,0
16981,14490|Thomas,14490,1846,m,"Blessington, Marguerite, Countess of,",The memoirs of a femme de chambre,f,,1846,m,0
52247,mdp.39015063933868|Hadley,mdp.39015063933868,1934,m,"Leslie, Doris.","Full flavour, | $c: by Doris Leslie.",f,,1934,m,0
73236,uc1.b4974641|Ben,uc1.b4974641,1985,m,"Sullivan, Nancy.",The treasury of English short stories / | $c: selected and with an introduction by Nancy Sullivan.,f,,1985,m,0
2468,14715|Grey,14715,1804,m,"Edgeworth, Maria,",Popular tales,f,,1804,m,0
77496,mdp.39015041543086|Hendricks,mdp.39015041543086,1997,m,"Clark, LaVerne Harrell.",Keepers of the earth / | $c: LaVerne Harrell Clark.,f,,1997,m,0
69383,mdp.39015025821045|Simon,mdp.39015025821045,1976,m,"Kotker, Zane.",A certain man / | $c: Zane Kotker.,f,,1976,m,0
17277,7058|Earl,7058,1845,m,"Mrs. Gore, (Catherine Grace Frances),",[Selected works],f,,1845,m,0
32670,4451|Mr.Labrot,4451,1882,m,"Thomas, Mary Von-Erden,","Winning the battle, or One girl in ten thousand",f,,1882,m,0
9169,11975|Carlo,11975,1820,m,"Edgeworth, Maria,","The parent's assistant; or, Stories for children",f,,1820,m,0
52562,uc1.$b102989|MadameHubbard,uc1.$b102989,1936,m,"Holtby, Winifred,",South Riding; | a novel | $c: by Winifred Holtby.,f,,1936,m,0
72886,uc1.b4421706|Arnie,uc1.b4421706,1981,m,"Barnes, Jane,",Double lives / | $c: Jane Barnes.,f,,1981,m,0
24975,13802|Mr.Stondon,13802,1866,m,"Riddell, J. H., Mrs.,",Phemie Keller,f,,1866,m,0
40158,nyp.33433069329435|Danton,nyp.33433069329435,1901,m,"princesse de, Lamballe, Marie Thérèse Louise de Savoie-Carignan,",Secret memoirs of Princess Lamballe;,f,,1901,m,0
13210,14978|Hulton,14978,1839,m,"Pickering, Ellen,","The prince and the pedlar, or, The siege of Bristol",f,,1839,m,0
45878,nyp.33433074865498|Ishmael,nyp.33433074865498,1917,m,"Jesse, F. Tennyson (Fryniwyd Tennyson),",Secret bread,f,,1917,m,0
45612,uc1.31822038204798|Arnold,uc1.31822038204798,1914,m,"Dame Macaulay, Rose,",The making of a bigot,f,,1914,m,0
17575,8454|Dale,8454,1848,m,"Charlotte Elizabeth,",The works of Charlotte Elizabeth [pseud.],f,,1848,m,0
45208,uc2.ark+=13960=t3ws8jn56|Henry,uc2.ark+=13960=t3ws8jn56,1916,m,"Fuller, Margaret,",A New England childhood,f,,1916,m,0
45608,mdp.39015020087857|Appleton,mdp.39015020087857,1919,m,"Wiggin, Kate Douglas Smith,",Ladies in waiting,f,,1919,m,0
5211,13281|Mr.Dormer,13281,1813,m,"Cuthbertson, Catherine.","Adelaide, or, The countercharm",f,,1813,m,0
16165,9177|Signor,9177,1847,m,"Robinson, Emma,",Caesar Borgia,f,,1847,m,0
45730,uc2.ark+=13960=t7kp7xj8r|Harry,uc2.ark+=13960=t7kp7xj8r,1916,m,"Kaye-Smith, Sheila.",Sussex gorse,f,,1916,m,0
48391,uc1.$b244526|FreddyWright,uc1.$b244526,1924,m,"Richardson, Dorothy Miller,",The book of Blanche.,f,,1924,m,0
77728,mdp.39015029101014|James,mdp.39015029101014,1993,m,"Tallent, Elizabeth,",Honey : | stories / | $c: by Elizabeth Tallent.,f,,1993,m,0
41135,nyp.33433074963855|Joseph,nyp.33433074963855,1906,m,"Mrs., De La Pasture, Henry,",The lonely lady of Grosvenor square,f,,1906,m,0
4282,14459|Mr.Freecastle,14459,1817,m,"Cuthbertson, Catherine.",Rosabella,f,,1817,m,0
8531,4574|LordCornwallis,4574,1826,m,"Cushing, E. L. (Eliza Lanesford),",Yorktown,f,,1826,m,0
1741,2462|ErnestodiBrandosi,2462,1805,m,"Charlton, Mary.",The homicide,f,,1805,m,0
57397,uc1.$b63901|Paul,uc1.$b63901,1945,m,"West, Evelyn.","Animal fair, | a novel by Evelyn West...",f,,1945,m,0
4269,13424|Patrick,13424,1810,m,"Walsh, Miss.","The officer's daughter; or, A visit to Ireland in 1790",f,,1810,m,0
68856,uc1.b3472563|DrMacnamara,uc1.b3472563,1975,m,"Tracy, Honor,",In a year of grace / | $c: Honor Tracy.,f,,1975,m,0
20909,7603|Jacob,7603,1855,m,"Sewell, Elizabeth Missing,",Cleve Hall,f,,1855,m,0
60084,uc1.$b802239|TigerDerocca,uc1.$b802239,1954,m,"Wallace, Elizabeth West.",Scandal at daybreak / | $c: Elizabeth West Wallace.,f,,1954,m,0
27983,11877|AmosHuntoon,11877,1879,m,"Chellis, Mary Dwinell.",From father to son,f,,1879,m,0
20480,13561|Mr.Craigle,13561,1850,m,"Marsh-Caldwell, Anne,",The Wilmingtons,f,,1850,m,0
49228,mdp.39015058014815|Teddy,mdp.39015058014815,1927,m,"Montgomery, L. M. (Lucy Maud),",Emily climbs ...,f,,1927,m,0
8680,3863|Alfonso,3863,1823,m,,"The Novels of Sterne, Goldsmith, Dr. Johnson, Mackenzie, Horace Walpole, and Clara Reeve",f,,1823,m,0
68938,mdp.39015008692561|NelloD'Angeli,mdp.39015008692561,1977,m,"Morante, Elsa,",History : | a novel / | $c: Elsa Morante ; translated from the Italian by William Weaver.,f,,1977,m,0
20050,9436|Franklin,9436,1859,m,"Mrs. Burrows, E.",The triumphs of steam;,f,,1859,m,0
44899,nyp.33433074854989|Joseph,nyp.33433074854989,1912,m,"Frankau, Julia,",Joseph in jeopardy,f,,1912,m,0
1657,13525|LordSeiborne,13525,1802,m,"(Jane), West, Mrs.",The infidel father,f,,1802,m,0
24406,4454|Scott,4454,1867,m,"Gage, Frances Dana (Barker),",Elsie Magoon,f,,1867,m,0
21202,696|Mr.Leigh,696,1854,m,"Lady, Ponsonby, Emily,",Edward Willoughby,f,,1854,m,0
9739,936|George,936,1824,m,"Porter, Jane,","Duke Christian of Luneburg, or, Tradition from the Hartz",f,,1824,m,0
36934,6245|Dr.Glaive,6245,1898,m,"Praed, Campbell, Mrs.,",The scourge-stick,f,,1898,m,0
21661,921|Mr.Edmonstone,921,1853,m,"Yonge, Charlotte Mary,",The heir of Redclyffe,f,,1853,m,0
33799,103|Oswald,103,1881,m,"Madame de Staël, (Anne-Louise-Germaine),","Corinne; or, Italy",f,,1881,m,0
69009,mdp.39015000225097|Mr.Spencer,mdp.39015000225097,1978,m,"Lessing, Doris May,",Stories / | $c: Doris Lessing.,f,,1978,m,0
45815,nyp.33433074840780|Wright,nyp.33433074840780,1919,m,"Curtis, Alice Turner.",A challenge to adventure,f,,1919,m,0
32598,2656|Bess,2656,1888,m,"Bellamy, Elizabeth W. (Elizabeth Whitfield),",Old man Gilbert,f,,1888,m,0
45090,mdp.39015030694536|Shusen,mdp.39015030694536,1919,m,"Ozaki, Yei Theodora.",Romances of old Japan,f,,1919,m,0
40181,uc2.ark+=13960=t6639qm8c|Prince,uc2.ark+=13960=t6639qm8c,1906,m,"Hay, Marie, Hon.",A German Pompadour;,f,,1906,m,0
27991,13065|MormonChurch,13065,1876,m,"Young, Ann Eliza,","Wife no.19, or the story of a life in bondage",f,,1876,m,0
60234,mdp.39015059740566|Salvatore,mdp.39015059740566,1951,m,"Parkhurst, Helen,",Exploring the child's world; | $c: with an introd. by Aldous Huxley.,f,,1951,m,0
17211,14323|LordAvonmore,14323,1849,m,"Marsh-Caldwell, Anne,","Mordaunt hall; or, A September night",f,,1849,m,0
3921,12141|Jack,12141,1817,m,"Mant, Alicia Catherine,","Montague Newburgh; or, The mother and son",f,,1817,m,0
57539,uc1.$b103935|Peter,uc1.$b103935,1949,m,"Norris, Kathleen Thompson,",High holiday.,f,,1949,m,0
9145,6883|James,6883,1827,m,"Opie, Amelia Alderson,",[Tales of real life,f,,1827,m,0
4621,14132|Messina,14132,1810,m,"Edgeworth, Maria,",Tales of real life,f,,1810,m,0
5707,14718|Rosa,14718,1810,m,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors",f,,1810,m,0
76222,mdp.39015045679787|Rose,mdp.39015045679787,1998,m,"Krentz, Jayne Ann.",Flash / | $c: Jayne Ann Krentz.,f,,1998,m,0
32062,13884|Mr.Lammeter,13884,1887,m,"Eliot, George,",George Eliot's complete works,f,,1887,m,0
4524,437|Palmer,437,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
52111,uc1.$b300919|Polak,uc1.$b300919,1936,m,"Hooke, Nina Warner,","Close of play, | $c: by N. Warner Hooke.",f,,1936,m,0
72752,uc1.b4361923|Ollie,uc1.b4361923,1986,m,"Schott, Penelope Scambly.",A little ignorance / | $c: by Penelope Scambly Schott.,f,,1986,m,0
5583,13801|Zamora,13801,1812,m,"Stuart, Augusta Amelia.",Cava of Toledo;,f,,1812,m,0
2315,13626|Robert,13626,1801,m,"Meeke, Mary,",Which is the man?,f,,1801,m,0
12941,1773|Muller,1773,1834,m,"Mrs. Sherwood, (Mary Martha),",The works of Mrs. Sherwood,f,,1834,m,0
23936,1429|Mr.Howe,1429,1863,m,"Halpine, Mary Grace.",Ernest Richmond,f,,1863,m,0
3949,2401|Lionel,2401,1816,m,"Opie, Amelia Alderson,",Valentine's eve,f,,1816,m,0
69220,mdp.39015008234141|Ogden,mdp.39015008234141,1974,m,"Manning, Olivia.",The rain forest.,f,,1974,m,0
21260,633|Mr.Harrington,633,1857,m,"Sewell, Elizabeth Missing,",Amy Herbert,f,,1857,m,0
5734,9999|Mr.Stanley,9999,1810,m,"More, Hannah,",Cœlebs in search of a wife,f,,1810,m,0
4923,13502|Roncevalles,13502,1814,m,"Porter, Anna Maria,",The recluse of Norway,f,,1814,m,0
41239,nc01.ark+=13960=t74t7qm52|Stuart,nc01.ark+=13960=t74t7qm52,1903,m,"Avary, Myrta Lockett,","A Virginia girl in the civil war, 1861-1865;",f,,1903,m,0
4925,13912|Gooch,13912,1814,m,"Burney, Fanny,",The wanderer,f,,1814,m,0
72757,uc1.b4951400|Elroy,uc1.b4951400,1984,m,"Piercy, Marge.",Fly away home : | a novel / | $c: Marge Piercy.,f,,1984,m,0
72387,mdp.39015014875994|Joe,mdp.39015014875994,1988,m,"Bennett, Mary Lou.",Murder once done / | $c: Mary Lou Bennett.,f,,1988,m,0
17560,9017|Reuben,9017,1844,m,"Knight, Helen C. (Helen Cross),","Reuben Kent at school, or, Influence as it should be",f,,1844,m,0
28687,9342|Aranda,9342,1877,m,"Queen, consort of Henry II, King of Navarre, Marguerite,",The Heptameron,f,,1877,m,0
48573,mdp.39015004705102|M.Alfred,mdp.39015004705102,1922,m,"Macklin, Alys Eyre,",Twenty-nine tales from the French,f,,1922,m,0
69694,mdp.49015000929563|Mr.Fortescue,mdp.49015000929563,1970,m,"Christie, Agatha,","The nursery rhyme murders; | including: A pocket full of rye, Hickory dickory death. The crooked house, | $c: by Agatha Christie.",f,,1970,m,0
77103,mdp.39015025196075|Nathan,mdp.39015025196075,1992,m,"Sherman, Charlotte Watson,",Killing color / | $c: Charlotte Watson Sherman.,f,,1992,m,0
1749,5754|Mr.Pemberton,5754,1802,m,"Hays, Mary,",Memoirs of Emma Courtney,f,,1802,m,0
21007,12313|Teddy,12313,1855,m,"De Witt, Jennie.","Kate Weston, or, To will and to do",f,,1855,m,0
57071,mdp.39015024849682|JamesLassiter,mdp.39015024849682,1941,m,"Chase, Mary Ellen,","Windswept, | $c: by Mary Ellen Chase.",f,,1941,m,0
48146,nnc1.1002141930|Ed,nnc1.1002141930,1921,m,"Ashmun, Margaret,",Topless towers;,f,,1921,m,0
4851,9023|Garth,9023,1815,m,"Prickett, Miss.",Warwick Castle,f,,1815,m,0
69362,uc1.32106002182373|Peter,uc1.32106002182373,1974,m,"Oates, Joyce Carol,","Where are you going, where have you been? | Stories of young America.",f,,1974,m,0
12929,812|Mr.Wilson,812,1835,m,"More, Hannah,",The works of Hannah More,f,,1835,m,0
8108,14498|DukedeGuise,14498,1822,m,"Porter, Anna Maria,",Roche-blanche;,f,,1822,m,0
17306,14640|Talbot,14640,1845,m,"Walker, Mrs.","Cousin George, and other tales",f,,1845,m,0
73349,mdp.39015016907761|Fred,mdp.39015016907761,1986,m,"West, Jessamyn.",Collected stories of Jessamyn West.,f,,1986,m,0
24858,9618|Harry,9618,1869,m,"Mrs. Howell, W. May,",Reminiscences of Australia,f,,1869,m,0
16944,5983|Montgomery,5983,1840,m,"Jones, Hannah Maria,","The gipsy mother, or, The miseries of enforced marriage",f,,1840,m,0
25165,25|Lennox,25,1861,m,"Mrs. Burrows, E.",Household proverbs;,f,,1861,m,0
65430,uc1.$b102371|Crowder,uc1.$b102371,1960,m,"Koch, Vivienne.",Change of love.,f,,1960,m,0
4721,367|Dickenson,367,1816,m,"Harvey, Jane, of Newcastle.",Brougham Castle,f,,1816,m,0
21606,4335|Dick,4335,1856,m,"Moulton, Louise Chandler,",Juno Clifford,f,,1856,m,0
4887,13865|Mr.Fenton,13865,1813,m,"Plumptre, Anne,",The history of myself and my friend;,f,,1813,m,0
11933,13520|Mahmoud,13520,1839,m,"(Julia), Pardoe, Miss",The romance of the harem,f,,1839,m,0
40481,nc01.ark+=13960=t74t7qm52|Mr.Bradford,nc01.ark+=13960=t74t7qm52,1903,m,"Avary, Myrta Lockett,","A Virginia girl in the civil war, 1861-1865;",f,,1903,m,0
20223,6298|Fyfe,6298,1857,m,"Craik, Dinah Maria Mulock,",Nothing new,f,,1857,m,0
57865,mdp.39015030730850|Matthew,mdp.39015030730850,1941,m,"Steen, Marguerite.",The sun is my undoing : | a novel / | $c: by Marguerite Steen.,f,,1941,m,0
16115,8679|LordSherboume,8679,1841,m,"Lady, Bury, Charlotte Campbell,",Family records,f,,1841,m,0
64461,mdp.39015063223351|Elmer,mdp.39015063223351,1969,m,"Griggs, Veta.",Chinaman's chance; : | the life story of Elmer Wok Wai.,f,,1969,m,0
13884,9954|Falkner,9954,1837,m,"Shelley, Mary Wollstonecraft,",Falkner,f,,1837,m,0
52897,inu.39000002315450|Cook,inu.39000002315450,1938,m,"Gibbons, Stella,","Nightingale wood, | $c: by Stella Gibbons.",f,,1938,m,0
49069,mdp.39015063688876|Bill,mdp.39015063688876,1922,m,"Mayo, Katherine,",Mounted justice; true stories of the Pennsylvania state police,f,,1922,m,0
20980,2203|Albert,2203,1856,m,"Leslie, Madeline,",The first and the second marriages;,f,,1856,m,0
4355,8486|Timothy,8486,1814,m,"Leadbeater, Mary,","Tales for cottagers, accomodated to the present condition of the Irish peasantry",f,,1814,m,0
37400,3015|Mr.Dare,3015,1894,m,"Baldwin, Alfred, Mrs.",Richard Dare,f,,1894,m,0
45790,uc2.ark+=13960=t8df6n32n|Richard,uc2.ark+=13960=t8df6n32n,1917,m,"Bailey, Temple,",Mistress Anne,f,,1917,m,0
4450,14186|diBelcastro,14186,1810,m,"Cuthbertson, Catherine.",Forest of Montalbano,f,,1810,m,0
60030,uc1.b4098307|Mr.Bob,uc1.b4098307,1953,m,"Fenner, Phyllis R. (Phyllis Reid),","Fun, fun, fun. | Stories of fantasy and farce, mischief and mirth, whimsy and nonsense; | $c: illustrated by Josphy J. Zabinski.",f,,1953,m,0
41511,wu.89098862105|Peter,wu.89098862105,1905,m,"Pickthall, Marjorie L. C. (Marjorie Lowry Christie),",Dick's desertion,f,,1905,m,0
60561,mdp.39015001505547|Slade,mdp.39015001505547,1953,m,"Lond, Margaret.",Affair of the heart.,f,,1953,m,0
33138,10218|Chris,10218,1888,m,"Schlötel, A. E.",Who is Vera?,f,,1888,m,0
28825,12177|Mr.Lonsdale,12177,1876,m,"Walworth, Jeannette H.,",Heavy yokes,f,,1876,m,0
24192,3836|Posey,3836,1867,m,"Cary, Alice,",The bishop's son,f,,1867,m,0
37365,53|Mr.VanSilver,53,1891,m,"Champney, Elizabeth W. (Elizabeth Williams),",Witch Winnie's mystery;,f,,1891,m,0
4748,14868|DoctorMartimas,14868,1810,m,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,m,0
24770,13483|Bray,13483,1863,m,"Wood, Henry, Mrs.,",The shadow of Ashlydyat,f,,1863,m,0
4980,13776|Mr.Mackenzie,13776,1818,m,"Davenport, Selina.",An angel's form and a devil's heart,f,,1818,m,0
20187,9079|Davy,9079,1858,m,"Bowman, Anne.",The Kangaroo hunters;,f,,1858,m,0
52504,mdp.39015030741808|Stoltzfus,mdp.39015030741808,1937,m,"Dobson, Ruth Lininger.",Straw in the wind / | $c: by Ruth Lininger Dobson.,f,,1937,m,0
7993,13835|ThomasFitzArthur,13835,1826,m,"Porter, Anna Maria,",Honor O'Hara,f,,1826,m,0
49451,wu.89101452076|Dr.McDermott,wu.89101452076,1924,m,"Watanna, Onoto,",Cattle / | $c: by Winnifred Eaton (Onota Watanna) ; frontispiece by George W. Gage.,f,,1924,m,0
20542,2109|Peter,2109,1855,m,"Manning, Anne,",The old Chelsea bun-house,f,,1855,m,0
