,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
52139,mdp.39015024371208|Dryden,mdp.39015024371208,1931,m,"Ford, Leslie,","Two against Scotland yard, | $c: by David Frome [pseud.]",m,,1931,m,0
52364,uc1.$b103988|Danny,uc1.$b103988,1930,m,"Norris, Charles Gilman,",Seed | [a novel of birth control] | $c: by Charles G. Norris.,m,,1930,m,0
53005,umn.31951001560752n|Healy,umn.31951001560752n,1935,m,"Lee, James S","The underworld of the East; | being eighteen years' actual experiences of the underworlds, drug haunts and jungles of India, China and the Malay archipelago, | $c: by James S. Lee.",m,,1935,m,0
44539,nyp.33433074920699|Booth,nyp.33433074920699,1919,m,"Babcock, Bernie,",Soul of Abe Lincoln,f,,1919,m,0
48401,mdp.39015031221875|Rowley,mdp.39015031221875,1927,m,"Cobb, Irvin S. (Irvin Shrewsbury),","Chivalry Peak, | $c: by Irvin S. Cobb, illustrated by Herbert M. Stoops.",m,,1927,m,0
48241,nyp.33433082302617|Roy,nyp.33433082302617,1920,m,"Fitzhugh, Percy Keese,",Roy Blakeley's silver fox patrol,m,,1920,m,0
40195,mdp.39015050136442|PeetieGeiger,mdp.39015050136442,1901,m,"Wyatt, Edith,",Every one his own way,f,,1901,m,0
57529,wu.89064875040|Mr.Brute,wu.89064875040,1940,m,"Burton, Katherine,","His dear persuasion; | the life of Elizabeth Ann Seton, | $c: by Katherine Burton...",f,,1940,m,0
49009,uc1.b4020419|Allah,uc1.b4020419,1923,m,,The book of the thousand nights and one night : | rendered  from the literal and complete version of Dr. J. C. Mardrus and collated with other sources / | $c: by E. Powys Mathers ; private print for subscribers.,u,,1923,m,0
44688,uc1.b3322329|Lennard,uc1.b3322329,1915,m,"Hanshew, Thomas W.,",The riddle of the night,m,,1915,m,0
41442,njp.32101068170024|Dr.Clarke,njp.32101068170024,1903,m,"Hart, Edwin Kirkman.",Claire,u,,1903,m,0
52026,mdp.39015005282069|Hellmuth,mdp.39015005282069,1934,m,"Liepman, Heinz,","Murder--made in Germany; | a true story of present-day Germany, | $c: by Heinz Liepmann; translated by Emile Burns.",u,,1934,m,0
57296,mdp.39015014174299|AlbertEdward,mdp.39015014174299,1948,m,"Maugham, W. Somerset (William Somerset),",Here and there; | short stories.,m,,1948,m,0
52141,mdp.39015030113685|Mr.Cortachy,mdp.39015030113685,1930,m,"Young, Francis Brett,",Jim Redlake.,m,,1930,m,0
45249,loc.ark+=13960=t2c82pv36|Johnson,loc.ark+=13960=t2c82pv36,1913,m,"Duncan, Robert B.",Brave deeds of revolutionary soldiers,m,,1913,m,0
56473,uc1.b4445388|Charlie,uc1.b4445388,1944,m,"Farrell, James T. (James Thomas),","To whom it may concern, | more stories.",m,,1944,m,0
40086,uva.x030788095|Dr.Emmett,uva.x030788095,1907,m,"Forrest, William Mentzel,",Fires of desire,m,,1907,m,0
52522,wu.89097730857|Naughton,wu.89097730857,1935,m,"Oliver, John Rathbone,","Fear, | the autobiography of James Edwards, | $c: by John Rathbone Oliver.",m,,1935,m,0
57129,uc1.32106006237215|Atkins,uc1.32106006237215,1947,m,"Lewis, Sinclair,",Dodsworth; | a novel; | $c: with a foreword by Clifton Fadiman.,m,,1947,m,0
40387,uva.x001181164|Thompson,uva.x001181164,1903,m,"Boone, Henry Burnham,",The career triumphant,m,,1903,m,0
53354,mdp.39015011404947|Ariel,mdp.39015011404947,1930,m,"Norris, Kathleen Thompson,",The lucky Lawrences.,f,,1930,m,0
45148,uc2.ark+=13960=t48p5wz2f|Don,uc2.ark+=13960=t48p5wz2f,1911,m,"Mitchell, Frances Marian.",Joan of Rainbow Springs,f,,1911,m,0
40091,loc.ark+=13960=t6543bx17|Trevor,loc.ark+=13960=t6543bx17,1905,m,"St. Luz, Berthe,",Black butterflies;,u,,1905,m,0
57538,uc1.$b301085|George,uc1.$b301085,1945,m,"Lamond, Henry G. (Henry George),",Dingo : | the story of an outlaw / | $c: Illustrations by Enos B. Comstock.,m,,1945,m,0
49418,uc1.$b299610|Gregorio,uc1.$b299610,1925,m,"Austin, F , Britten.",Thirteen / | $c: by F. Britten Austin ; With an introduction by Coulson Kernahan.,u,,1925,m,0
52664,uc1.$b63998|Bud,uc1.$b63998,1937,m,"Yenni, Julia Truitt,",Never say good-bye; | a novel | $c: by Julia Truitt Yenni.,f,,1937,m,0
43976,uc2.ark+=13960=t41r6nd1s|Philip,uc2.ark+=13960=t41r6nd1s,1911,m,"Underwood, Edna Worthley,",A book of dear dead women,f,,1911,m,0
52622,mdp.39015060459248|James,mdp.39015060459248,1932,m,,'Blackwood' tales from the outposts ...,u,,1932,m,0
40761,coo.31924028085789|Oberon,coo.31924028085789,1909,m,"Jerrold, Walter,",The true annals of fairyland in the reign of King Oberon,m,,1909,m,0
53408,mdp.39015031223954|Judd,mdp.39015031223954,1931,m,"Carlisle, Harry.",Darkness at noon | $c: [by] Harry Carlisle.,m,,1931,m,0
56412,uc1.32106014654039|Burton,uc1.32106014654039,1943,m,"Steinbeck, John,",Steinbeck; | selected by Pascal Covici.,m,,1943,m,0
56586,mdp.39015073446000|God,mdp.39015073446000,1946,m,"Moore, Reginald,",The listening world / | $c: Reginald Moore.,m,,1946,m,0
49167,uc1.b5095441|Fruggeri,uc1.b5095441,1929,m,"Bacchelli, Riccardo,","The devil at the Long bridge, | a historical novel (""Il diavolo al Pontelungo"") | $c: by Riccardo Bacchelli, translated, with an introduction, by Orlo Williams.",m,,1929,m,0
52179,mdp.39015002758020|Mr.Thornton,mdp.39015002758020,1936,m,"Santayana, George,","The last Puritan, | a memoir in the form of a novel, | $c: by George Santayana.",m,,1936,m,0
57126,uc1.$b63965|Klasing,uc1.$b63965,1944,m,"Wilkins, Vaughan (William Vaughan),","Being met together, | $c: by Vaughan Wilkins...",m,,1944,m,0
41334,uc2.ark+=13960=t6nz8415j|Johnston,uc2.ark+=13960=t6nz8415j,1901,m,"Bindloss, Harold,",A sower of wheat,m,,1901,m,0
48343,mdp.39076001126841|Stevens,mdp.39076001126841,1929,m,"Thwing, Eugene,","The world's best one hundred detective stories | (in ten volumes) | $c: Eugene Thwing, editor-in-chief.",m,,1929,m,0
47984,uc2.ark+=13960=t94749005|FinnMcCoul,uc2.ark+=13960=t94749005,1920,m,"O'Sullivan, Denis, Mrs.",Mr. Dimock,f,,1920,m,0
48853,uc1.$b300957|Kenneth,uc1.$b300957,1928,m,"Hurst, Fannie,",A president is born / | $c: by Fannie Hurst.,f,,1928,m,0
53366,uc1.$b299841|DanHarvey,uc1.$b299841,1937,m,"Coffin, Peter,",The search for my great-uncle's head : | the season's most startling and diverting mystery story / | $c: Peter Coffin.,m,,1937,m,0
40838,nyp.33433074809306|John,nyp.33433074809306,1903,m,"Champagne, Mildred,",Love stories from real life,f,,1903,m,0
40284,mdp.39015063919206|Wilson,mdp.39015063919206,1908,m,"Hare, Thomas Truxtun,",A sophomore half-back,m,,1908,m,0
41084,nyp.33433074833298|DmitriIvanovitch,nyp.33433074833298,1904,m,"Blissett, Nellie K.",The bindweed,f,,1904,m,0
56347,mdp.39015008452560|Bert,mdp.39015008452560,1946,m,"Sharp, Margery,",Britannia Mews / | $c: Margery Sharp.,f,,1946,m,0
56956,uc1.$b175692|Jackson,uc1.$b175692,1940,m,"Harpole, James,","Behind the surgeon's mask, | $c: by James Harpole.",m,,1940,m,0
53355,uc1.b3834467|WilliamSylvester,uc1.b3834467,1933,m,"Ewers, John Keith,","Money street, | a novel / | $c: by John K. Ewers",m,,1933,m,0
52973,mdp.39015035308959|PeterCarey,mdp.39015035308959,1930,m,"Doyle, Arthur Conan, Sir,",The complete Sherlock Holmes / | $c: by Sir Arthur Conan Doyle ; with a preface by Christopher Morley.,m,,1930,m,0
56255,uc1.$b308013|Mr.Kirby,uc1.$b308013,1945,m,"Shay, Edith.","The private adventure of Captain Shaw, | $c: by Edith Shay and Katharine Smith.",f,,1945,m,0
48216,uc2.ark+=13960=t91836169|Morin,uc2.ark+=13960=t91836169,1920,m,"Clemenceau, Georges,",The surprises of life,u,,1920,m,0
44660,njp.32101064915042|MadamedelaMotte,njp.32101064915042,1917,m,"Sabatini, Rafael,",The historical nights' entertainment,m,,1917,m,0
52196,mdp.39015031217857|Willy,mdp.39015031217857,1933,m,"Barnes, Margaret Ayer,","Within this present, | $c: by Margaret Ayer Barnes ...",f,,1933,m,0
49441,uc1.$b243700|PeterSharon,uc1.$b243700,1924,m,"Mitchell, Ruth Comfort,",A white stone / | $c: by Ruth Comfort Mitchell.,f,,1924,m,0
48404,mdp.39015063927928|Brogdale,mdp.39015063927928,1927,m,"Glass, Montague,",Lucky numbers / | $c: by Montague Glass.,m,,1927,m,0
48214,uc2.ark+=13960=t3xs5m788|HarryDuggan,uc2.ark+=13960=t3xs5m788,1920,m,"Webb, Edward Meryon.",Runaway Jo,m,,1920,m,0
45801,uc2.ark+=13960=t5j960r2b|Bamfield,uc2.ark+=13960=t5j960r2b,1918,m,"Goodwin, Ernest.",The caravan man,m,,1918,m,0
44781,uc2.ark+=13960=t08w39c6x|Dixon,uc2.ark+=13960=t08w39c6x,1919,m,"Bonner, Geraldine,","Miss Maitland, private secretary",f,,1919,m,0
49812,mdp.39015063942018|Burke,mdp.39015063942018,1920,m,"Dell, Ethel M. (Ethel May),",The top of the world,f,,1920,m,0
48477,osu.32435013466362|Rosa,osu.32435013466362,1928,m,"Clamp, Helen Mary Elizabeth.",The Beauty Mask / | $c: by H.M. Clamp.,f,,1928,m,0
52895,uc1.b3122295|Nellie,uc1.b3122295,1937,m,"Raine, William MacLeod,","King of the bush, | $c: by William MacLeod Raine.",m,,1937,m,0
52319,mdp.39015030711819|McCallum,mdp.39015030711819,1931,m,"Sinclair, Upton,","The wet parade,",m,,1931,m,0
53482,mdp.39015054089258|Wilfred,mdp.39015054089258,1932,m,"(Pelham Grenville), Wodehouse, P. G.",Nothing but Wodehouse / | $c: P. G. Wodehouse ; edited by Ogden Nash.,m,,1932,m,0
44336,uc2.ark+=13960=t7sn03d3g|Kainey,uc2.ark+=13960=t7sn03d3g,1916,m,"(Patricia Ethel Stonehouse) Scott, P. E. S.",Sons of Iscariot,f,,1916,m,0
49069,mdp.39015063688876|Bill,mdp.39015063688876,1922,m,"Mayo, Katherine,",Mounted justice; true stories of the Pennsylvania state police,f,,1922,m,0
45171,uc2.ark+=13960=t5fb5006f|CharleyMorton,uc2.ark+=13960=t5fb5006f,1910,m,"White, Stewart Edward,",The rules of the game,m,,1910,m,0
52481,pst.000005343997|Luke,pst.000005343997,1934,m,"Hobson, Edwin N.",Destiny / | $c: by Edwin N. Speer.,m,,1934,m,0
41732,uc2.ark+=13960=t2z31ns32|Richard,uc2.ark+=13960=t2z31ns32,1902,m,"Smith, Francis Hopkinson,",The fortunes of Oliver Horn,m,,1902,m,0
39976,uc2.ark+=13960=t9b56g18g|Aziz,uc2.ark+=13960=t9b56g18g,1907,m,"Vance, Louis Joseph,",Terence O'Rourke,m,,1907,m,0
56163,uc1.$b798932|Norman,uc1.$b798932,1941,m,"Cochran, Hamilton,","Buccaneer islands, | $c: by Hamilton Cochran, illustrated by Zhenya Gay.",m,,1941,m,0
40352,mdp.39015016888789|Thane,mdp.39015016888789,1908,m,,Catalogue of engraved British portraits preserved in the Department of Prints and Drawings in the British Museum / | $c: by Freeman O'Donoghue.,u,,1908,m,0
57658,uc1.b4089530|Sam,uc1.b4089530,1946,m,"Busch, Niven,","Duel in the sun, | $c: by Niven Busch.",m,,1946,m,0
43951,nyp.33433076059827|Pedro,nyp.33433076059827,1918,m,"Putnam, George Palmer,",The smiting of the rock,m,,1918,m,0
52886,mdp.39015030734407|Godley,mdp.39015030734407,1937,m,"Coppard, A. E. (Alfred Edgar),","Ninepenny flute; | twenty-one tales, | $c: by A. E. Coppard.",m,,1937,m,0
41682,uc2.ark+=13960=t9v11xr37|Pierre,uc2.ark+=13960=t9v11xr37,1904,m,"Ennery, Adolphe d',",The two orphans,u,,1904,m,0
47998,mdp.39015049886388|Brigitte,mdp.39015049886388,1928,m,"Beech, William.","Great French short stories,",m,,1928,m,0
44634,nyp.33433076058449|Oliver,nyp.33433076058449,1917,m,"Tuttle, Florence Guertin,",Give my love to Maria,f,,1917,m,0
53516,inu.32000002906420|FrancisDavey,inu.32000002906420,1936,m,"Du Maurier, Daphne,",Jamaica inn.,f,,1936,m,0
57888,uc1.$b87003|Jonathan,uc1.$b87003,1945,m,"Buck, Pearl S. (Pearl Sydenstricker),",The townsman | $c: [by] John Sedges.,f,,1945,m,0
40856,wu.89098024201|Herndon,wu.89098024201,1901,m,"Faber, Christine,",An original girl,u,,1901,m,0
45817,uc2.ark+=13960=t92806j28|Murdoch,uc2.ark+=13960=t92806j28,1914,m,"Burnett, Frances Hodgson,",Haworth's,f,,1914,m,0
41846,uc1.31158011611125|RamaRajah,uc1.31158011611125,1908,m,"Penny, F. E. (Fanny Emily),",The inevitable law,m,,1908,m,0
49726,nyp.33433082485339|Jimmy,nyp.33433082485339,1920,m,"Kelly, T. Howard (Thomas Howard),",What outfit Buddy?,m,,1920,m,0
44219,uc2.ark+=13960=t7sn01n5r|vonSpahn,uc2.ark+=13960=t7sn01n5r,1918,m,"Hughes, Rupert,",The unpardonable sin;,m,,1918,m,0
48534,mdp.39015033442453|Swann,mdp.39015033442453,1925,m,"Proust, Marcel,","The Guermantes way, | $c: by Marcel Proust: translated by C. K. Scott Moncrieff ...",m,,1925,m,0
57835,pst.000020032944|HansChristian,pst.000020032944,1946,m,"Burnett, Constance Buel.",The shoemaker's son : | the life of Hans Christian Andersen / | $c: [by] Constance Buel Burnett.,f,,1946,m,0
47965,uc1.$b323005|House,uc1.$b323005,1927,m,"Bell, Margaret.",Hubble-bubble / | $c: by Margaret Bell.,f,,1927,m,0
52815,uc1.$b299771|Pasha,uc1.$b299771,1935,m,"Carleton, Patrick.",One breath / | $c: Patrick Carleton.,m,,1935,m,0
40816,uc2.ark+=13960=t17m06w9x|Osgood,uc2.ark+=13960=t17m06w9x,1902,m,"Kauffman, Reginald Wright,",The things that are Caesar's,m,,1902,m,0
49311,mdp.39015063812930|Mr.Rochester,mdp.39015063812930,1921,m,"Peacock, William,","English prose,",m,,1921,m,0
52665,uc1.$b726929|Pollard,uc1.$b726929,1935,m,"Meade, Julian Rutherford.","I live in Virginia, | $c: by Julian R Meade.",m,,1935,m,0
53390,uc1.$b641947|Mr.Mitchell-Hedges,uc1.$b641947,1934,m,"Houlson, Jane Harvey.",Blue blaze; | danger and delight in strange islands of Honduras. | $c: By Jane Harvey Houlson.,f,,1934,m,0
40796,uc2.ark+=13960=t0qr4pm6n|Jack,uc2.ark+=13960=t0qr4pm6n,1909,m,"Hough, Emerson,",54-40 or fight,m,,1909,m,0
44975,nyp.33433074862396|Mr.Roberts,nyp.33433074862396,1919,m,"Calkins, Harvey Reeves,",The centenary at Old first,m,,1919,m,0
57611,uc1.$b27412|Albert,uc1.$b27412,1947,m,"Shaw, Harry,","Americans one and all, | $c: ed. by Harry Shaw and Ruth Davis.",m,,1947,m,0
57227,osu.32435063296008|Vance,osu.32435063296008,1942,m,"Boucher, Anthony,",Rocket to the morgue  / | $c: By Anthony Boucher.,m,,1942,m,0
56766,mdp.49015002163682|Cliff,mdp.49015002163682,1946,m,"Dos Passos, John,",U.S.A. : | The 42nd parallel ; Nineteen Nineteen ; The big money / | $c: by John Dos Passos.,m,,1946,m,0
44348,nyp.33433042850150|Reginald,nyp.33433042850150,1911,m,"Caine, William,",The revolt at Roskelly's,m,,1911,m,0
56981,mdp.39015008402094|Albert,mdp.39015008402094,1945,m,"(Colwyn Edward), Vulliamy, C. E.",Edwin & Eleanor : | family documents: 1854-56.,u,,1945,m,0
44431,nyp.33433076089261|Jackson,nyp.33433076089261,1912,m,"Goodridge Roberts, Theodore,",Rayton,m,,1912,m,0
53150,mdp.39076002945769|Justin,mdp.39076002945769,1938,m,,O. Henry memorial award prize stories of 1938 / | $c: selected and edited by Harry Hansen.,u,,1938,m,0
52367,uc1.$b299638|DomVentura,uc1.$b299638,1931,m,"Baptist, R. Hernekin, pseud.","Four handsome negresses, | the record of a voyage, | $c: by R. Hernekin Baptist ...",u,,1931,m,0
52954,mdp.39015063921277|Eddie,mdp.39015063921277,1933,m,"Leon, Derrick,",Livingstones.,u,,1933,m,0
49898,nyp.33433074920640|Barry,nyp.33433074920640,1921,m,"Ayres, Ruby M. (Ruby Mildred),",The marriage of Barry Wicklow,f,,1921,m,0
56231,uc1.b4096952|Lazarus,uc1.b4096952,1944,m,"Cary, Joyce,",The horse's mouth : | a novel / | $c: by Joyce Cary.,f,,1944,m,0
40514,nc01.ark+=13960=t5t72dt7w|Volney,nc01.ark+=13960=t5t72dt7w,1901,m,"Thornton, Marcellus Eugene,",The lady of New Orleans,m,,1901,m,0
45392,uc2.ark+=13960=t7qn61446|HarryKeith,uc2.ark+=13960=t7qn61446,1912,m,"(Preston Haden), Wilkerson, P. H.",Haden Wilson,u,,1912,m,0
48637,mdp.39015002974130|Ed,mdp.39015002974130,1922,m,"Jennings, Al,",Through the shadows with O. Henry / | $c: by Al. Jennings.,m,,1922,m,0
41402,mdp.39015063931318|Spotts,mdp.39015063931318,1907,m,"Gunter, Archibald Clavering,",Prince Karl,m,,1907,m,0
57370,mdp.39015063937067|Jack,mdp.39015063937067,1943,m,"Pratt, Theodore,",Mr. Winkle goes to war | $c: [by] Theodore Pratt.,m,,1943,m,0
52689,uc1.b3687421|Mr.Yakoub,uc1.b3687421,1935,m,"McFee, William,",Sailors of fortune,m,,1935,m,0
56159,uc1.$b63702|Alf,uc1.$b63702,1942,m,"Ronald, James,","Old soldiers never die, a novel | $c: by James Ronald.",m,,1942,m,0
56907,uc1.b3872846|Barrett,uc1.b3872846,1948,m,"Hudson, Stephen,",A true story / | $c: Stephen Hudson [i.e. S. Schiff].,u,,1948,m,0
57326,wu.89100006063|Gregory,wu.89100006063,1946,m,"[Bytniewska, Irena]","Silent is the Vistula; | the story of the Warsaw uprising, | $c: by Irene Orska [pseud.] translated from the Polish by Marta Erdman.",u,,1946,m,0
48245,uc1.$b251266|Scott,uc1.$b251266,1928,m,,An Australian story-book / | $c: selected by Nettie Palmer.,u,,1928,m,0
44970,uc2.ark+=13960=t1bk1cf94|Khan,uc2.ark+=13960=t1bk1cf94,1916,m,"Grier, Sydney C.,",England hath need of thee,m,,1916,m,0
56173,uc1.b3687766|Michael,uc1.b3687766,1945,m,"Ferber, Edna,",Great son / | $c: by Edna Ferber,f,,1945,m,0
48739,uc1.b3073047|Charlie,uc1.b3073047,1927,m,"Phillpotts, Eden,",Widecombe edition of Eden Phillpotts's Dartmoor novels in twenty volumes / | $c: by Eden Phillpotts ; with an introd. by Arnold Bennett.,m,,1927,m,0
44345,mdp.39015063963287|Andreas,mdp.39015063963287,1910,m,"Vorys, George W.",Billikin,m,,1910,m,0
49079,nyp.33433075768592|Mayen,nyp.33433075768592,1921,m,"Williamson, C. N. (Charles Norris),",The great pearl secret,m,,1921,m,0
40339,uc2.ark+=13960=t3rv0dz8f|Willie,uc2.ark+=13960=t3rv0dz8f,1904,m,"Corbyn, Clara A. B.",La Gran Quibira,f,,1904,m,0
49230,pst.000005401918|John,pst.000005401918,1926,m,"Farquhar, Ian.",Pickletillie folk : | humours of a Scottish village / | $c: by Ian Farquhar.,u,,1926,m,0
49068,mdp.39015024856406|John,mdp.39015024856406,1925,m,"Mason, Eugene.","Aucassin & Nicolette, and other mediaeval romances and legends, | $c: tr. from the French by Eugene Mason.",m,,1925,m,0
49918,wu.89098525298|Philip,wu.89098525298,1927,m,,The week-end library / | $c: [1st]- issue [1927-.,u,,1927,m,0
41803,uc1.32106002063169|Frowenfeld,uc1.32106002063169,1908,m,"Cable, George Washington,",The Grandissimes,m,,1908,m,0
56194,mdp.39015030186921|MichaelK.,mdp.39015030186921,1945,m,"Feuchtwanger, Lion,",Stories from far and near | $c: [by] Lion Feuchtwanger.,m,,1945,m,0
41855,mdp.39015063977006|Kirkwood,mdp.39015063977006,1908,m,"Vance, Louis Joseph,",The black bag,m,,1908,m,0
44797,nyp.33433076089055|Hardy,nyp.33433076089055,1916,m,"Kelly, Thomas,","The Big Tree treaty, or, The last council on the Genesee",m,,1916,m,0
48903,mdp.39015008984356|Salaman,mdp.39015008984356,1929,m,"Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,","The history of Hayy ibn Yaqzan / | $c: by Abu Bakr ibn Tufail ; translated from the Arabic by Simon Ockley ; revised, with an introduction by A.S. Fulton.",u,,1929,m,0
45632,nyp.33433076051337|Silvia,nyp.33433076051337,1917,m,"Maniates, Belle Kanaris.",Our next-door neighbors,f,,1917,m,0
57460,mdp.39015008298674|Jason,mdp.39015008298674,1948,m,"McGrady, Samuel Hugh,",Legends and myths of Greece and Rome. | With a frontispiece.,m,,1948,m,0
52537,mdp.39015076835647|HenryGasby,mdp.39015076835647,1930,m,"McAlister, Hugh.",Steve Holworth of the Oldham Works : | the story of a boy who chose a career in the rubber industry.,m,,1930,m,0
44429,nyp.33433076025992|Laurence,nyp.33433076025992,1919,m,"Smith, Henry Justin,",The other side of the wall,m,,1919,m,0
49433,mdp.39015008825799|Leopold,mdp.39015008825799,1928,m,"Orczy, Emmuska Orczy, Baroness,","Skin o' my Tooth, | his memoirs, by his confidential clerk, | $c: compiled and edited by the Baroness Orczy.",f,,1928,m,0
44809,mdp.39015004759976|Francisjoseph,mdp.39015004759976,1913,m,"Wallersee-Larisch, Marie Louise von",My past;,f,,1913,m,0
52343,uc1.b3021506|Mazel,uc1.b3021506,1933,m,"Romains, Jules,",Men of good will / | $c: by Jules Romains.,m,,1933,m,0
48351,pst.000006706197|Mr.Godbeer,pst.000006706197,1927,m,"Phillpotts, Eden,",Eden Phillpotts's Dartmoor novels ... / | $c: [with an introduction by Arnold Bennett.,m,,1927,m,0
53361,mdp.39015008589254|Ed,mdp.39015008589254,1937,m,"Gordon, Caroline,","The garden of Adonis, | $c: by Caroline Gordon.",f,,1937,m,0
48985,uc1.$b116880|DonMario,uc1.$b116880,1927,m,"Clark, Barrett Harper,","Great short novels of the world; | a collection of complete tales chosen from the literatures of all periods and countries, | $c: by Barrett H. Clark.",m,,1927,m,0
57451,uc1.b4374291|Collins,uc1.b4374291,1940,m,"Crane, Stephen,","Twenty stories; | $c: selected, with an introduction, | by Carl Van Doren.",m,,1940,m,0
44076,uc2.ark+=13960=t6057fk57|Mr.Sullivan,uc2.ark+=13960=t6057fk57,1911,m,"Sharber, Kate Trimble,",At the age of Eve,f,,1911,m,0
40524,uc1.b3327066|HamptonTowers,uc1.b3327066,1902,m,"Kingsley, Charlotte May.","Shall we forgive her? or, A fatal error",f,,1902,m,0
52844,uc1.$b151917|FrauMayerl,uc1.$b151917,1934,m,"Asch, Sholem,",Salvation ... / | $c: by Shalom Asch ; translated by Willa and Edwin Muir.,m,,1934,m,0
45792,uc2.ark+=13960=t3xs5kj5f|Wiley,uc2.ark+=13960=t3xs5kj5f,1912,m,"Jackson, Charles Tenney,",The Midlanders,m,,1912,m,0
44270,wu.89005272349|Archie,wu.89005272349,1918,m,"Mais, S. P. B. (Stuart Petre Brodie),",Lovers of silver,u,,1918,m,0
56541,uc1.$b101605|Ed,uc1.$b101605,1945,m,"Doughty, LeGarde S.","The music is gone, | $c: by Le Garde S. Doughty.",u,,1945,m,0
45842,nyp.33433076058704|Tom,nyp.33433076058704,1917,m,"Train, Arthur Cheney,",The world and Thomas Kelly,m,,1917,m,0
53042,mdp.39015063934155|J.M.,mdp.39015063934155,1936,m,"Leslie, Doris.","Fair company, | $c: by Doris Leslie.",f,,1936,m,0
40594,mdp.39015073376397|M.Louis,mdp.39015073376397,1900,m,"Mirbeau, Octave,",A chambermaid's diary,m,,1900,m,0
49634,mdp.39015051144635|Jenico,mdp.39015051144635,1928,m,"Byrne, Donn,","Destiny Bay, | $c: by Donn Byrne.",m,,1928,m,0
51976,inu.30000104170877|CharlieSands,inu.30000104170877,1936,m,,The second century of humour / | $c: with illustrations by Fougasse ; and stories by Anthony Armstrong ... [et al.],u,,1936,m,0
52131,mdp.39015002711409|Mr.Mitton,mdp.39015002711409,1932,m,"Powys, Theodore Francis,",Unclay.,m,,1932,m,0
40689,uc2.ark+=13960=t8nc5tt5p|Sanderson,uc2.ark+=13960=t8nc5tt5p,1908,m,"Bausman, Frederick,",Adventures of a nice young man,m,,1908,m,0
44712,nnc1.cu58249281|Jaffray,nnc1.cu58249281,1917,m,"Hart, Nina,",Representative short stories,f,,1917,m,0
53484,mdp.39015005776847|Archie,mdp.39015005776847,1936,m,"Mitchell, Margaret,",Gone with the wind / | $c: by Margaret Mitchell.,f,,1936,m,0
57343,uc1.$b102426|Maurice,uc1.$b102426,1948,m,"Jordan, Mildred,",Asylum for the Queen.,f,,1948,m,0
40502,uc2.ark+=13960=t7xk8746k|Volsung,uc2.ark+=13960=t7xk8746k,1903,m,"Boult, Katharine F.",Heroes of the Norselands,f,,1903,m,0
49843,uc2.ark+=13960=t5cc0zx3h|Bryden,uc2.ark+=13960=t5cc0zx3h,1921,m,"Young, Francis Brett,",The Red knight,m,,1921,m,0
53103,uc1.$b104175|Macey,uc1.$b104175,1937,m,"Forbes, Esther.",Paradise / | $c: by Esther Forbes.,f,,1937,m,0
48949,uc1.$b253599|DonDavid,uc1.$b253599,1929,m,"Wast, Hugo,","Peach blossom, | $c: by Hugo Wast [pseud.] translated from the Spanish by Herman and Miriam Hespelt.",u,,1929,m,0
41600,uc2.ark+=13960=t5z60ck60|Bazuzu,uc2.ark+=13960=t5z60ck60,1902,m,"Potter, Margaret Horton,",Istar of Babylon,f,,1902,m,0
49025,uc1.$b405098|Garrett,uc1.$b405098,1927,m,"Rhodes, Eugene Manlove,","Once in the saddle, | and Pasó por aquí, | $c: by Eugene Manlove Rhodes ...",m,,1927,m,0
41354,uc2.ark+=13960=t9668b32p|Seymour,uc2.ark+=13960=t9668b32p,1905,m,"Nason, Frank Lewis,",The vision of Elijah Berl,m,,1905,m,0
57708,uc1.$b86026|Richard,uc1.$b86026,1942,m,"Boyce, Burke,",The perilous night : | a novel / | $c: by Burke Boyce.,m,,1942,m,0
40363,nnc1.1002171783|B.Dingee,nnc1.1002171783,1901,m,"Jr. Clarke, Albert Gallatin,",The Arickaree treasuree,u,,1901,m,0
40636,nyp.33433075751283|JohnnyConnolly,nyp.33433075751283,1903,m,"Somerville, E. Œ. (Edith Œnone),",All on the Irish shore;,f,,1903,m,0
49410,uc1.b3831923|Eustace,uc1.b3831923,1923,m,"Forster, E. M. (Edward Morgan),","The celestial omnibus, | and other stories.",m,,1923,m,0
44944,uc2.ark+=13960=t4dn42d59|HughDerston,uc2.ark+=13960=t4dn42d59,1913,m,"Doon, E. L.",Joan's green year;,u,,1913,m,0
56641,uc1.b3687299|BishopHoose,uc1.b3687299,1948,m,"Cunningham, Albert Benjamin,","The victory of Paul Kent, | $c: by Garth Hale [pseud.",m,,1948,m,0
52640,pst.000003887141|Saul,pst.000003887141,1931,m,,Childcraft.,u,,1931,m,0
57511,uc1.$b56184|Mr.ClarenceRuffton,uc1.$b56184,1944,m,"Puckette, Clara Childs.","Old Mitt laughs last, | $c: by Clara Childs Puckett; drawings by Sandra James.",f,,1944,m,0
52587,uc1.$b114475|Philip,uc1.$b114475,1935,m,"O'Brien, Edward Joseph Harrington,","The twenty-five finest short stories, | $c: edited by Edward J. O'Brien.",m,,1935,m,0
56215,uc1.$b27562|Barney,uc1.$b27562,1948,m,"Stork, Charles Wharton,","On board Old Ironsides, 1812-1815, | a rope-yarn epic.",m,,1948,m,0
56850,uc1.$b242944|Clifford,uc1.$b242944,1945,m,"Gessner, Robert,","Youth is the time, | $c: by Robert Gessner.",m,,1945,m,0
