,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
37753,14342|John,14342,1891,m,"Laffan, De Courcy, Mrs.,",Bonnie Kate,f,,1891,m,0
24509,11997|ParsonSampson,11997,1868,m,"Thackeray, William Makepeace,",The Virginians,m,,1868,m,0
24745,5902|Ewen,5902,1860,m,"Grant, James,",Legends of the Black Watch,m,,1860,m,0
37450,6323|LordRussell,6323,1893,m,"Marshall, Emma,",In the service of Rachel lady Russell;,f,,1893,m,0
29281,14387|CharlesBrassingham,14387,1878,m,"Monro, Theodore Russell.","Love lost, but honour won;",m,,1878,m,0
28269,8913|Edgar,8913,1873,m,"Sr., Hale, Edward Everett,",Ups and downs;,m,,1873,m,0
28308,13546|James,13546,1871,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Collected edition of the novels and tales,m,,1871,m,0
25774,4600|John,4600,1865,m,"Ingelow, Jean,",Studies for stories from girls' lives,f,,1865,m,0
37512,4999|Colbert,4999,1893,m,"Dumas, Alexandre,",Dumas' Romances,m,,1893,m,0
23967,7122|God,7122,1867,m,"Pansy,",Tip Lewis and his lamp,f,,1867,m,0
29653,1342|Gorman,1342,1876,m,"(Robert Michael), Ballantyne, R. M.",Fighting the flames,m,,1876,m,0
25270,3656|Mr.Ness,3656,1863,m,"Gaskell, Elizabeth Cleghorn,",A dark night's work,f,,1863,m,0
21440,1913|Josh,1913,1853,m,"Bennett, Emerson,","Rosalie Du Pont, or, Treason in the camp",m,,1853,m,0
24342,13587|Wilson,13587,1866,m,"Viles, Edward.",Black Bess;,m,,1866,m,0
20759,2577|James,2577,1855,m,"Defoe, Daniel,","Roxana; or, The fortunate mistress",m,,1855,m,0
28442,2243|Mr.Dadabhoy,2243,1875,m,,"Proceedings of the Baroda Commission, appointed to inquire into the charges against H. Malharrow Gaekwar of Baroda, of instigating an attempt to poison the British resident",u,,1875,m,0
32619,13207|FatherCon,13207,1881,m,"Carleton, William,",The works of William Carleton,m,,1881,m,0
24423,13004|John,13004,1860,m,"Huntington, J. V. (Jedediah Vincent),",Rosemary;,u,,1860,m,0
23970,7737|Williams,7737,1866,m,"Viles, Edward.",Blueskin,m,,1866,m,0
29175,3859|Farrish,3859,1878,m,"Mrs. Stitzel, H. V.,",What came of it,f,,1878,m,0
32401,5881|Mr.Jones,5881,1880,m,"Henty, G. A. (George Alfred),",The young buglers,m,,1880,m,0
32131,4607|Janey,4607,1880,m,"Coolidge, Susan,",A Guernsey lily,f,,1880,m,0
25129,7721|Heartstead,7721,1866,m,"Bowen, James L.",The three hunters,m,,1866,m,0
32634,9070|Mr.Langworthy,9070,1885,m,"Mathers, Helen,",Found out;,f,,1885,m,0
20958,5471|JeandeLisle,5471,1859,m,"Mackenzie, R. Shelton (Robert Shelton),",Tressilian and his friends,m,,1859,m,0
24835,5882|Ellsworth,5882,1866,m,"(Mary Stephens), Robinson, Mary S.",A household story of the American conflict,f,,1866,m,0
33105,12490|Jack,12490,1884,m,"Harris, Joel Chandler,","Mingo, and other sketches in black and white",m,,1884,m,0
28787,2635|Mr.Tarwig,2635,1877,m,"Kingston, William Henry Giles,","Owen Hartley; or, Ups and downs",m,,1877,m,0
25134,3240|Vivian,3240,1860,m,"Mrs. Sherwood, (Mary Martha),",The Lady of the manor,f,,1860,m,0
28964,9389|Bepton,9389,1872,m,"Lever, Charles James,",[Charles Lever's novels,m,,1872,m,0
20411,1092|Mr.Dole,1092,1859,m,"Farnham, Eliza Woodson Burhans,",My early days,f,,1859,m,0
32142,6453|Earl,6453,1883,m,"Thackeray, William Makepeace,",Works,m,,1883,m,0
25547,2536|Prescott,2536,1864,m,"Ticknor, George,",Life of William Hickling Prescott,m,,1864,m,0
21313,13109|Mr.Harewood,13109,1852,m,"Mrs. Hofland, (Barbara),",The Barbadoes girl,f,,1852,m,0
36665,9184|Harris,9184,1896,m,"Clarke, Marcus Andrew Hislop,",Heavy odds;,m,,1896,m,0
32434,6247|Mr.Mayfield,6247,1881,m,,Holiday stories from Belgravia,u,,1881,m,0
37535,4966|Juan,4966,1897,m,"Lummis, Charles Fletcher,",The king of the broncos,m,,1897,m,0
32708,1951|Eliab,1951,1886,m,"Cooke, Rose Terry,",The sphinx's children and other people's,f,,1886,m,0
21562,14686|Mr.Pigwidgeon,14686,1852,m,"(Marmion Wilard), Savage, M. W.","Reuben Medlicott, or, The coming man",m,,1852,m,0
32750,13268|LordHauberk,13268,1883,m,"Sherard, Robert Harborough,",A bartered honour,m,,1883,m,0
25673,13358|Nelly,13358,1868,m,"Lever, Charles James,",The Bramleighs of Bishop's Folly,m,,1868,m,0
36505,3868|Mr.Tulking,3868,1894,m,"Dickens, Charles,",The writings of Charles Dickens,m,,1894,m,0
28557,3481|Richard,3481,1871,m,"(Daniel Clement), Colesworthy, D. C.",The old bureau,u,,1871,m,0
21916,5132|Harry,5132,1859,m,"Fletcher, Miriam.",The Methodist,f,,1859,m,0
32770,13788|Dr.Houghton,13788,1889,m,"(Margaret), Oliphant, Mrs.",Neighbours on the green,f,,1889,m,0
36163,3291|Phil,3291,1898,m,"Donnelly, Eleanor C. (Eleanor Cecilia),",A Klondike picnic,f,,1898,m,0
28857,11088|Peto,11088,1876,m,"Peppergrass, Paul,",The spaewife,m,,1876,m,0
28771,3973|Mr.Bladams,3973,1870,m,"(Robert Henry), Newell, R. H.",The cloven foot,m,,1870,m,0
21874,14271|Eustace,14271,1856,m,"(Caroline Lucy), Scott, Lady",The old grey church,f,,1856,m,0
28743,11983|ArthurVersturme,11983,1879,m,"Hamley, Charles,",Wassail,m,,1879,m,0
32795,8909|Samuel,8909,1885,m,,The wonders of prayer,u,,1885,m,0
36560,10070|Taylor,10070,1890,m,"Howells, William Dean,",A boy's town,m,,1890,m,0
28228,940|Mr.Tuggar,940,1874,m,"Roe, Edward Payson,",Opening a chestnut burr,m,,1874,m,0
20600,7703|Squire,7703,1858,m,,Tales from  Blackwood.,u,,1858,m,0
20658,13023|Diego,13023,1858,m,"Clemens, Jeremiah,",Mustang Gray,m,,1858,m,0
24453,13072|Joseph,13072,1868,m,"Sir, Malory, Thomas,",Morte d'Arthur,m,,1868,m,0
25157,8384|Mr.Percy,8384,1863,m,"Eddy, Daniel C. (Daniel Clarke),",Walter in Samaria,m,,1863,m,0
36990,11310|BILLY,11310,1894,m,"Hunt, Violet,",The maiden's progress;,f,,1894,m,0
21739,3777|Carroll,3777,1859,m,"Greenough, Henry,","Ernest Carroll, or Artist-life in Italy",m,,1859,m,0
29829,13340|John,13340,1875,m,"Ingelow, Jean,",Fated to be free,f,,1875,m,0
28146,13229|Mr.Grew,13229,1870,m,"Dickens, Charles,",The works of Charles Dickens,m,,1870,m,0
36111,1993|Mr.Whamond,1993,1896,m,"Barrie, J. M. (James Matthew),","The novels, tales, and sketches of J.M. Barrie",m,,1896,m,0
20764,8781|Elliot,8781,1852,m,"Arthur, T. S. (Timothy Shay),",Stories for parents,m,,1852,m,0
37270,6962|Mr.Mogens*,6962,1893,m,"Danziger, Adolphe,",In the confessional and The following,m,,1893,m,0
29836,940|Gregory,940,1874,m,"Roe, Edward Payson,",Opening a chestnut burr,m,,1874,m,0
37694,9343|Jack,9343,1896,m,"Ellis, Edward Sylvester,",Four boys;,m,,1896,m,0
37336,7492|Rugman,7492,1893,m,"Grousset, Paschal,",Axel Ebersen,m,,1893,m,0
29038,12196|Ned,12196,1877,m,"pseud. Fidelity,","Fighting the foe; or, Every day battles",u,,1877,m,0
24530,13587|Coles,13587,1866,m,"Viles, Edward.",Black Bess;,m,,1866,m,0
21190,14055|CyrusHawthorneNugent,14055,1859,m,"Lee, Holme,",Against wind and tide,f,,1859,m,0
37801,8119|Brandon,8119,1897,m,"De Mille, James,",Cord and creese,m,,1897,m,0
24768,13314|Congreve,13314,1869,m,"Thackeray, William Makepeace,",Miscellanies,m,,1869,m,0
24173,14059|FrancoisLenoble,14059,1868,m,"(Mary Elizabeth), Braddon, M. E.",Charlotte's inheritance,f,,1868,m,0
25487,3979|Mr.Harwood,3979,1868,m,"Preston, Laura,",A boy's trip across the plains,f,,1868,m,0
32336,12736|Jacob,12736,1881,m,"Jewett, Sarah Orne,",Country by-ways,f,,1881,m,0
37579,7432|John,7432,1898,m,"Dickens, Charles,",The works of Charles Dickens,m,,1898,m,0
32732,1159|Gillies,1159,1886,m,"Hogg, James,","The tales of James Hogg, the Ettrick shepherd",m,,1886,m,0
28085,11379|LordTufton,11379,1878,m,"Severance, Mark Sibley,",Hammersmith,f,,1878,m,0
21673,14691|Mr.Addison,14691,1858,m,"Ponsonby, Emily, Lady,",The two brothers,f,,1858,m,0
21500,9249|Mr.Jasper,9249,1853,m,"Arthur, T. S. (Timothy Shay),",True riches,m,,1853,m,0
29142,15043|George,15043,1873,m,"Tytler, Sarah,",Lady Bell,f,,1873,m,0
32999,13317|Mr.Witherspoon,13317,1880,m,"De Fonblanque, Albany,",Pious frauds,m,,1880,m,0
32610,10363|Abraham,10363,1880,m,"Wallace, Lew,",Ben Hur,m,,1880,m,0
32765,11056|LeMoyne,11056,1880,m,"Tourgée, Albion Winegar,",Bricks without straw,m,,1880,m,0
24433,14027|Mr.Roland,14027,1869,m,"Lady, Fullerton, Georgiana,",Mrs. Gerald's niece,f,,1869,m,0
21453,9815|Baptiste,9815,1854,m,"Meadows, Lindon.",Whittlings from the West,f,,1854,m,0
21449,2502|Billy,2502,1850,m,"Longstreet, Augustus Baldwin,","Georgia scenes, characters, incidents, &c., in the first half century of the republic",m,,1850,m,0
28131,8584|Johnson,8584,1878,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,m,0
36552,5176|HugoWharncliffe,5176,1898,m,"Lyall, Edna,","Hope, the hermit;",f,,1898,m,0
25554,2287|Johnny,2287,1862,m,"Scotus, Johannes.",The weird of the Wentworths;,m,,1862,m,0
37060,5001|Montalais,5001,1893,m,"Dumas, Alexandre,",Dumas' Romances,m,,1893,m,0
20948,8251|Mr.Dangerly,8251,1857,m,"Hall, James,",Legends of the West,m,,1857,m,0
36884,5727|FrancoisKeller,5727,1896,m,"Balzac, Honoré de,",La comédie humaine of Honoré de Balzac;,f,,1896,m,0
32123,2204|Sawyer,2204,1888,m,"Bellamy, Edward,","Looking backward, 2000-1887",m,,1888,m,0
20916,5588|Frederick,5588,1850,m,"Martin, Mary Letitia,",Julia Howard,f,,1850,m,0
20795,11575|GeorgeB,11575,1857,m,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,m,,1857,m,0
25469,5240|LordAlton,5240,1862,m,,The cruelest wrong of all,u,,1862,m,0
25057,12237|Rose,12237,1868,m,"Arthur, T. S. (Timothy Shay),",After the storm,m,,1868,m,0
36355,10036|Baker,10036,1890,m,"Fothergill, Jessie,",A march in the ranks,f,,1890,m,0
20009,14408|Dade,14408,1859,m,"Reid, Mayne,",Oceola,m,,1859,m,0
20309,873|Mr.Grey,873,1854,m,"Stephens, Ann S. (Ann Sophia),",Fashion and famine,f,,1854,m,0
28817,6973|Mr.Temple,6973,1870,m,"Hentz, Caroline Lee,",Love after marriage;,f,,1870,m,0
32180,2681|Hale,2681,1887,m,"Castlemon, Harry,",Julian Mortimer;,m,,1887,m,0
21402,10792|Mr.George,10792,1853,m,"Abbott, Jacob,",Rollo on the Atlantic,m,,1853,m,0
24691,3478|Hobbs,3478,1868,m,"Yonge, Charlotte Mary,",The chaplet of pearls;,f,,1868,m,0
29433,14126|Compton,14126,1871,m,"Reade, Charles,",A terrible temptation,m,,1871,m,0
25039,617|DR.SHERIDAN,617,1869,m,"Swift, Jonathan,",The complete works of Jonathan Swift,m,,1869,m,0
28390,5331|Freddie,5331,1873,m,"Brown, Theron,",The story of the Blount family,m,,1873,m,0
32342,14764|Thomas,14764,1888,m,"(John Frederick), Smith, J. F.",Stanfield Hall,m,,1888,m,0
25433,11564|LordCharles,11564,1862,m,"Lavenu, L. S.","Erlesmere: or, Contrasts of character",u,,1862,m,0
32837,14311|O'Neil,14311,1883,m,"Sullivan, Arabella Jane,",Recollections of a chaperon,f,,1883,m,0
32920,10024|Edwards,10024,1880,m,"French, Harry W. (Harry Willard),",Ego,m,,1880,m,0
21111,12680|St.Didier,12680,1857,m,"(George William MacArthur), Reynolds, George W. M.","Agnes, or, Beauty and pleasure",m,,1857,m,0
25711,14202|Mr.Eliot,14202,1860,m,"Sherwood, Mary Martha,",The lady of the manor,f,,1860,m,0
21266,10625|Mr.Meddlycott,10625,1857,m,,Stories for Christmas and winter evenings,u,,1857,m,0
21270,13927|Gresham,13927,1857,m,"Mrs. Gore, (Catherine Grace Frances),",The two aristocracies,f,,1857,m,0
24386,7737|Hawkins,7737,1866,m,"Viles, Edward.",Blueskin,m,,1866,m,0
29881,5059|Dym,5059,1876,m,"Carey, Rosa Nouchette,",Wooed and married,f,,1876,m,0
23937,14363|LordMarney,14363,1866,m,"Disraeli, Benjamin,",The novels & tales of the Right Hon. B. Disraeli,m,,1866,m,0
21296,2494|Jones,2494,1855,m,"Lever, Charles James,",Roland Cashel,m,,1855,m,0
27951,5449|Mr.Whitman,5449,1875,m,"Dall, Caroline Wells Healey,",The romance of the Association;,f,,1875,m,0
33530,7399|Hensel,7399,1882,m,"Hensel, S. (Sebastian),",The Mendelssohn family (1729-1847) from letters and journals,m,,1882,m,0
20691,8141|Carlos,8141,1854,m,"Abbott, Jacob,",Rollo in Switzerland,m,,1854,m,0
25049,3529|Mr.Chilton,3529,1869,m,"Austin, Jane G. (Jane Goodwin),",Cipher : a romance,f,,1869,m,0
32654,653|LordRosston,653,1885,m,"Laffan, May.",A singer's story,f,,1885,m,0
20047,793|Mr.Bogardus,793,1857,m,"Cooper, James Fenimore,",[Cooper's works],m,,1857,m,0
24993,617|lordBathurst,617,1869,m,"Swift, Jonathan,",The complete works of Jonathan Swift,m,,1869,m,0
29603,12147|Mr.Latrobe,12147,1870,m,"Prior, Herman Ludolphus,",Six months hence,m,,1870,m,0
36763,2566|Weatherfield,2566,1895,m,"Robinson, Harry Perry,",Men born equal,m,,1895,m,0
28794,8487|Philippe,8487,1874,m,"Balzac, Honoré de,",Balzac's Contes drolatiques =,m,,1874,m,0
33265,4443|Cyrus,4443,1884,m,,Downward and upward,u,,1884,m,0
28630,5374|Fontanarosa,5374,1874,m,"Busk, Rachel Harriette,",The folk-lore of Rome;,f,,1874,m,0
29720,13249|Alec*,13249,1871,m,"Smart, Hawley,","Cecile; or, Modern idolaters",m,,1871,m,0
20526,9725|JohndiVico,9725,1859,m,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,m,0
24234,2287|DeVeres,2287,1862,m,"Scotus, Johannes.",The weird of the Wentworths;,m,,1862,m,0
37776,8830|Mark,8830,1894,m,"(John Roy), Musick, John R.",Union,m,,1894,m,0
29253,2095|Ollie,2095,1872,m,,Righted at last,u,,1872,m,0
21789,2612|David,2612,1859,m,"Reade, Charles,"," Love me little, love me long.",m,,1859,m,0
24093,6810|Broadbent,6810,1864,m,"Brierley, Benjamin,",The layrock of Langley-side,m,,1864,m,0
25833,8674|Maurice,8674,1862,m,"Yonge, Charlotte M. (Charlotte Mary),","The young step-mother, or, A chronicle of mistakes",f,,1862,m,0
25796,8139|MauriceByrne,8139,1867,m,"Thomas, Annie,",Played out,f,,1867,m,0
21182,6779|Mr.Lyndsay,6779,1859,m,,Two ways to wedlock,f,,1859,m,0
21517,5763|Edward,5763,1854,m,"Belisle, D. W. (David W.)",The American family Robinson;,u,,1854,m,0
32931,11741|Lenz,11741,1882,m,"Goethe, Johann Wolfgang von,",The autobiography of Goethe,m,,1882,m,0
21416,503|Willie,503,1857,m,"Russell, Martha.",Sibyl,f,,1857,m,0
37841,8162|Ralph,8162,1896,m,"Farrar, F. W. (Frederic William),",The three homes;,m,,1896,m,0
29304,12331|Harry,12331,1878,m,"Baker, William M. (William Mumford),","Colonel Dunwoddie, millionaire",m,,1878,m,0
33882,9655|Tom,9655,1884,m,"Mrs. Forrester,",June,f,,1884,m,0
21267,10857|Charlie,10857,1850,m,"Galt, John,",The entail,m,,1850,m,0
24861,13543|Gilbert,13543,1866,m,"Gifford, George, Mrs.",King's baynard,f,,1866,m,0
28190,12327|Brown,12327,1873,m,,Christie Elwood and her friends,u,,1873,m,0
33122,13680|DonValentine,13680,1885,m,"Aimard, Gustave,",Collected novels,m,,1885,m,0
33656,5886|SidneyGale,5886,1889,m,"Woolley, Celia Parker,",A girl graduate,f,,1889,m,0
21661,921|Mr.Edmonstone,921,1853,m,"Yonge, Charlotte Mary,",The heir of Redclyffe,f,,1853,m,0
37837,13213|Michael,13213,1890,m,"Carey, Rosa Nouchette,",Lover or friend?,f,,1890,m,0
20747,7055|John,7055,1857,m,"Morley, Henry.",Gossip,m,,1857,m,0
37736,6535|JeanValjean,6535,1891,m,"Hugo, Victor,",Fiction,m,,1891,m,0
25214,14620|Mr.Hungerford,14620,1865,m,"Greenough, Richard S., Mrs.,",Treason at home,f,,1865,m,0
33079,3303|Dudley,3303,1887,m,"Wendell, Barrett,",Rankell's remains;,m,,1887,m,0
21833,5930|LordSingleton*,5930,1856,m,"Ponsonby, Emily, Lady,",The young Lord,f,,1856,m,0
36240,1282|Mr.Key,1282,1895,m,"Harte, Bret,",In a hollow of the hills,m,,1895,m,0
33420,9955|Mr.Brown,9955,1886,m,"Duchess,",Portia;,f,,1886,m,0
21154,7874|Louisxvi,7874,1851,m,"Dumas, Alexandre,",Six years later;,m,,1851,m,0
33510,14800|Walter,14800,1883,m,"Randolph, Mrs.",Woodroffe,f,,1883,m,0
20945,6347|BaronWilbold,6347,1856,m,"Feuillet, Octave,",The life and adventures of Punchinello,m,,1856,m,0
28834,8212|Tom,8212,1878,m,"Ainsworth, William Harrison,",Rockwood,m,,1878,m,0
32038,8231|BO,8231,1880,m,"Dickens, Charles,",Works,m,,1880,m,0
33275,316|Sam,316,1888,m,"Spenser, Mary Clare Wilson,",Brinka,f,,1888,m,0
20862,13782|Burghley,13782,1857,m,"of Swarraton. Thomas,",The noble traytour,u,,1857,m,0
37657,421|Gaspar,421,1891,m,"Gunsaulus, Frank W. (Frank Wakeley),",Monk and knight;,m,,1891,m,0
36960,3115|Bushman,3115,1895,m,"Marryat, Frederick,",The novels of Captain Marryat,m,,1895,m,0
21501,10724|Frank,10724,1853,m,"Hentz, Caroline Lee,","Wild Jack; or, The stolen child: and other stories",f,,1853,m,0
33568,3739|Mr.Swiveller*,3739,1889,m,"Dickens, Charles,",A thousand gems from Dickens,m,,1889,m,0
32664,12859|Andrew,12859,1884,m,"Mrs. Greene, (Louisa Lilias),",The school-boy baronet,f,,1884,m,0
32304,13740|Philip,13740,1888,m,,Weird tales,u,,1888,m,0
31925,12971|John,12971,1883,m,"Dodge, Mary Mapes,",Donald and Dorothy,f,,1883,m,0
21810,13877|Prince,13877,1850,m,"(George William MacArthur), Reynolds, George W. M.",The mysteries of the court of London,m,,1850,m,0
33172,91|Eddie,91,1885,m,"Patridge, Lelia E. (Lelia Ellen)",The  Quincy methods  illustrated,f,,1885,m,0
36068,12648|Buddle,12648,1898,m,"Reid, Grace Stuart.",Americans in exile,f,,1898,m,0
32006,12722|Mordannt,12722,1883,m,"Baron, Lytton, Edward Bulwer Lytton,",The disowned,m,,1883,m,0
25443,14033|William,14033,1868,m,"Ellis, Sarah Stickney,",Northern roses,f,,1868,m,0
36115,2487|Ned,2487,1895,m,"Dickinson, Mary Lowe,",Three times and out,f,,1895,m,0
32412,12458|ArthurDimmesdale,12458,1882,m,"Hawthorne, Nathaniel,",The complete works of Nathaniel Hawthorne,m,,1882,m,0
33504,12965|Mr.Kerrison,12965,1887,m,"Marryat, Florence,",Why not,f,,1887,m,0
21319,5266|Mr.Grimshaw,5266,1853,m,"Adams, F. Colburn (Francis Colburn)",Manuel Pereira;,m,,1853,m,0
33449,14148|Squire,14148,1889,m,"Carr, Alice Vansittart (Strettell),",Margaret Maliphant,f,,1889,m,0
36223,8049|Allen,8049,1899,m,"Twain, Mark,",The writings of Mark Twain [pseud.],m,,1899,m,0
20255,1628|LordChevening,1628,1858,m,"Sheppard, Elizabeth Sara,",Rumour,f,,1858,m,0
28216,5400|Morgan,5400,1872,m,"Flagg, W. J. (William Joseph),",A good investment,u,,1872,m,0
37789,674|Arnoux,674,1898,m,"Flaubert, Gustave,",Sentimental education;,m,,1898,m,0
29580,6267|Walter,6267,1872,m,"Kingston, William Henry Giles,",In the eastern seas;,m,,1872,m,0
28846,12276|John,12276,1872,m,"Bateman, Josiah,",The life of the Rev. Henry Venn Elliott,m,,1872,m,0
36680,7411|Chevalier,7411,1896,m,"Balzac, Honoré de,",Beatrix,m,,1896,m,0
32709,227|SamuelWales,227,1886,m,"Freeman, Mary Eleanor Wilkins,",The adventures of Ann;,f,,1886,m,0
24963,10418|Thomas,10418,1869,m,"Bölte, Amely,",Madame de Staël;,f,,1869,m,0
31920,10444|Nath,10444,1883,m,"Fleming, May Agnes,",A changed heart,f,,1883,m,0
37017,10284|Rose,10284,1895,m,"Keary, Charles Francis.",Herbert Vanlennert,m,,1895,m,0
24393,11660|Sprigg,11660,1864,m,"Sedley, Henry,",Dangerfield's rest,m,,1864,m,0
33391,12709|Mr.Chuckster,12709,1883,m,"Dickens, Charles,",Dickens' works,m,,1883,m,0
33485,13747|JanDirk,13747,1882,m,,The library of choice literature,u,,1882,m,0
36839,2241|Mr.Ferris,2241,1896,m,"Fisher, George P.",Out of the woods,m,,1896,m,0
32308,14560|BlackBill,14560,1886,m,"Roosevelt, Blanche,",The copper queen,f,,1886,m,0
29502,12100|Bulstrode,12100,1876,m,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],m,,1876,m,0
32646,3209|Asher,3209,1888,m,"Pullen-Burry, B. (Bessie),",Nobly won,u,,1888,m,0
19991,10209|Thomas,10209,1858,m,"Maitland, James A.",Sartaroe,m,,1858,m,0
24649,2810|Mr.DuSolle,2810,1865,m,"Sedley, Henry,","Marian Rooke; or, The quest for fortune",m,,1865,m,0
32389,2324|Francis,2324,1883,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1883,m,0
36018,1585|Mr.White,1585,1894,m,"Wood, Joanna E.",The untempered wind,f,,1894,m,0
33333,2656|MawseNick,2656,1888,m,"Bellamy, Elizabeth W. (Elizabeth Whitfield),",Old man Gilbert,f,,1888,m,0
28883,4726|Ashton,4726,1879,m,"Grant, Maria M.",Sorry her lot who loves too well,f,,1879,m,0
25422,14466|Mr.Bower,14466,1866,m,"Chorley, Henry Fothergill,",A prodigy,m,,1866,m,0
32965,5801|Mr.Pryor,5801,1884,m,"Veley, Margaret,",Mitchelhurst Place,f,,1884,m,0
24697,7596|Antoine,7596,1860,m,"Jerrold, Blanchard,",The chronicles of the Crutch,m,,1860,m,0
21675,11042|Mr.Hawkshaw,11042,1850,m,"Reynolds, George W. M. (George William MacArthur),",The mysteries of the court of London,m,,1850,m,0
25315,13018|Dr.Hastings,13018,1863,m,"Hancock, Sallie J.",Etna Vandemir,f,,1863,m,0
32686,13941|Edmund,13941,1885,m,"James, Henry,",Stories revived,m,,1885,m,0
29422,11379|Tufton,11379,1878,m,"Severance, Mark Sibley,",Hammersmith,f,,1878,m,0
33828,11632|Paul,11632,1887,m,"Crawford, F. Marion (Francis Marion),",Paul Patoff,m,,1887,m,0
25140,6198|RobinsonCrusoe,6198,1863,m,"St. John, Percy B. (Percy Bolingbroke),",The Arctic Crusoe,m,,1863,m,0
24518,8529|Antoine,8529,1862,m,"Dalton, William,",Phaulcon the adventurer ; or The Europeans in the East,m,,1862,m,0
25340,13134|Louis,13134,1861,m,"Aimard, Gustave,",The tiger-slayer,m,,1861,m,0
20799,223|Mr.Flosky,223,1850,m,"Peacock, Thomas Love,",Headlong hall and Nightmare abbey,m,,1850,m,0
36207,2698|James,2698,1893,m,"Musick, John R. (John Roy),","The witch of Salem; or, Credulity run mad",m,,1893,m,0
28512,11737|Pfeil,11737,1874,m,"Goethe, Johann Wolfgang von,",The auto biography of Goethe,m,,1874,m,0
29012,5571|Pyne,5571,1875,m,"Mrs., Hall, S. C.,",Boons and blessings,f,,1875,m,0
36024,3326|PaulWightman,3326,1893,m,"Smith, J. Burritt (Jabez Burritt)",High Joe,u,,1893,m,0
32647,3613|Sophy,3613,1887,m,"Roe, Edward Payson,",The earth trembled,m,,1887,m,0
25804,7635|Peter,7635,1862,m,"Robinson, J. H. (John Hovey),","Milrose; or, The cotton-planter's daughter",m,,1862,m,0
21038,4642|LaRochefoucauld,4642,1853,m,"Ruffini, Giovanni,","Lorenzo Benoni, or, Passages in the life of an Italian;",m,,1853,m,0
33098,1384|Billy,1384,1880,m,"Haslam, William",From death into life,m,,1880,m,0
24770,13483|Bray,13483,1863,m,"Wood, Henry, Mrs.,",The shadow of Ashlydyat,f,,1863,m,0
24297,14096|Roger,14096,1869,m,"Alford, Elizabeth M.",Netherton-on-Sea,f,,1869,m,0
32454,14875|Joe,14875,1883,m,"Marryat, Florence,",Facing the footlights,f,,1883,m,0
36150,12265|Borem,12265,1898,m,"McCook, Henry C. (Henry Christopher),",The Latimers;,m,,1898,m,0
25034,12671|Fred,12671,1864,m,"Mrs. Gardner, H. C.,",Rosedale,f,,1864,m,0
32535,3315|Clemens,3315,1883,m,"Clark, Charles Heber,",Elbow-room;,m,,1883,m,0
25279,2022|John,2022,1869,m,"(Virginia Frances), Townsend, Virginia F.",The Hollands,f,,1869,m,0
20836,6351|Mr.Mansfield,6351,1853,m,"Mrs., Hall, S. C.,",Tales of domestic life,f,,1853,m,0
32731,1105|Jim,1105,1884,m,"Holmes, Mary Jane,",Christmas stories,f,,1884,m,0
28624,2360|Mr.Thorn,2360,1871,m,"Judson, Emily C. (Emily Chubbuck),",Allen Lucas;,f,,1871,m,0
29469,8816|Mr.Freeman,8816,1878,m,"Orred, Meta.","Honour's worth, or, The cost of a vow",f,,1878,m,0
21592,14468|Mr.Fairfax,14468,1852,m,"Tayleure, Floyd.",Professions,m,,1852,m,0
21361,774|MajorLincoln,774,1857,m,"Cooper, James Fenimore,",[Cooper's works],m,,1857,m,0
36376,5896|Mr.Burdette,5896,1896,m,"Stockton, Frank Richard,",Mrs. Cliff's yacht,m,,1896,m,0
36493,13160|Courtenay,13160,1894,m,"Shew, E. L.",If men were wise,f,,1894,m,0
24476,10878|Morris,10878,1863,m,"Ellis, Edward Sylvester,","The track of fire, or, A cruise with the pirate Semmes",m,,1863,m,0
32143,651|Philippe,651,1889,m,"Young, Julia Ditto,",Adrift,f,,1889,m,0
23928,13189|MrSomerville,13189,1865,m,"Stirling, Fanny,",Sedgely Court,f,,1865,m,0
36353,9775|Mr.Waldeaux,9775,1897,m,"Davis, Rebecca Harding,",Frances Waldeaux,f,,1897,m,0
36275,8615|Castro,8615,1897,m,"Lummis, Charles Fletcher,",The enchanted burro,m,,1897,m,0
28941,11430|Phelim,11430,1870,m,"(George Loftus) Tottenham, G. L.","Terence McGowan, the Irish tenant",u,,1870,m,0
21142,4408|Harman,4408,1858,m,"Mrs. Gore, (Catherine Grace Frances),",Heckington;,f,,1858,m,0
24815,10941|Denny,10941,1865,m,"Thomas, Annie,",[Selected works],f,,1865,m,0
28645,13065|Howard,13065,1876,m,"Young, Ann Eliza,","Wife no.19, or the story of a life in bondage",f,,1876,m,0
36366,2513|Sahib,2513,1895,m,"Henty, G. A. (George Alfred),",The tiger of Mysore,m,,1895,m,0
36177,668|HerrMatanesseVanWibisma,668,1893,m,"Ebers, Georg,",The burgomaster's wife,f,,1893,m,0
21043,10708|Mr.Dobson,10708,1852,m,"Richards, T. Addison (Thomas Addison),",Tallulah and Jocassee;,m,,1852,m,0
29825,7844|Scot,7844,1876,m,"Hay, Mary Cecil,",The squire's legacy,f,,1876,m,0
